Date,Price,P/S,P/B,P/E,P/FCF,P/EBITDA,EV/EBITDA,EV/B,EV/FCF,LTDebt/EV
9/22/2017,15.16,1.8188,3.0577,31.8669,9.3783,12.9281,13.4758,3.1265,9.796,4.581
9/25/2017,14.97,1.796,3.0194,31.4676,9.2607,12.7661,13.3107,3.0882,9.6759,4.6378
9/26/2017,14.8,1.7756,2.9851,31.1102,9.1556,12.6211,13.1629,3.0539,9.5685,4.6899
9/27/2017,15.58,1.8691,3.1424,32.7498,9.6381,13.2863,13.8409,3.2112,10.0614,4.4601
9/28/2017,15.5,1.8595,3.1263,32.5816,9.5886,13.218,13.7714,3.1951,10.0108,4.4827
9/29/2017,15.73,1.8814,3.0776,32.5999,12.3597,12.8755,13.3955,3.1497,12.8632,5.3647
10/2/2017,16,1.9137,3.1304,33.1595,12.5719,13.0965,13.6191,3.2022,13.0779,5.2766
10/3/2017,15.64,1.8706,3.06,32.4134,12.289,12.8018,13.321,3.1321,12.7917,5.3947
10/4/2017,15.6,1.8659,3.0522,32.3305,12.2576,12.7691,13.2879,3.1244,12.7599,5.4081
10/5/2017,15.64,1.8706,3.06,32.4134,12.289,12.8018,13.321,3.1321,12.7917,5.3947
10/6/2017,15.57,1.8623,3.0463,32.2683,12.234,12.7445,13.263,3.1185,12.736,5.4183
10/9/2017,15.39,1.8407,3.0111,31.8952,12.0926,12.5972,13.114,3.0835,12.5929,5.4798
10/10/2017,15.55,1.8599,3.0424,32.2268,12.2183,12.7282,13.2465,3.1146,12.7201,5.425
10/11/2017,15.39,1.8407,3.0111,31.8952,12.0926,12.5972,13.114,3.0835,12.5929,5.4798
10/12/2017,15.59,1.8647,3.0502,32.3097,12.2497,12.7609,13.2796,3.1224,12.7519,5.4115
10/13/2017,15.53,1.8575,3.0385,32.1854,12.2026,12.7118,13.2299,3.1107,12.7042,5.4318
10/16/2017,15.49,1.8527,3.0306,32.1025,12.1712,12.679,13.1968,3.1029,12.6724,5.4455
10/17/2017,16.07,1.9221,3.1441,33.3045,12.6269,13.1538,13.677,3.2159,13.1335,5.2543
10/18/2017,15.62,1.8682,3.0561,32.3719,12.2733,12.7855,13.3044,3.1282,12.7758,5.4014
10/19/2017,15.44,1.8467,3.0209,31.9989,12.1319,12.6381,13.1554,3.0932,12.6327,5.4626
10/20/2017,15.74,1.8826,3.0795,32.6206,12.3676,12.8837,13.4038,3.1516,12.8712,5.3614
10/23/2017,15.85,1.8958,3.1011,32.8486,12.454,12.9737,13.4949,3.173,12.9586,5.3252
10/24/2017,15.62,1.8682,3.0561,32.3719,12.2733,12.7855,13.3044,3.1282,12.7758,5.4014
10/25/2017,15.61,1.867,3.0541,32.3512,12.2655,12.7773,13.2961,3.1263,12.7678,5.4048
10/26/2017,14.21,1.6996,2.7802,29.4497,11.1654,11.6313,12.1934,2.867,11.7089,5.8936
10/27/2017,14.32,1.7128,2.8017,29.6777,11.2519,11.7214,12.2849,2.8885,11.7967,5.8497
10/30/2017,14.19,1.6972,2.7763,29.4083,11.1497,11.615,12.1767,2.8631,11.6929,5.9016
10/31/2017,14.07,1.6829,2.7528,29.1596,11.0554,11.5167,12.0769,2.8396,11.597,5.9504
11/1/2017,13.35,1.5967,2.6119,27.6674,10.4897,10.9274,11.4779,2.6988,11.0218,6.2609
11/2/2017,13.24,1.5836,2.5904,27.4394,10.4032,10.8374,11.3864,2.6773,10.934,6.3113
11/3/2017,13.35,1.5967,2.6119,27.6674,10.4897,10.9274,11.4779,2.6988,11.0218,6.2609
11/6/2017,13.19,1.5776,2.5806,27.3358,10.364,10.7964,11.3448,2.6675,10.894,6.3344
11/7/2017,13.12,1.5692,2.5669,27.1908,10.309,10.7391,11.2866,2.6538,10.8381,6.3671
11/8/2017,13.1,1.5668,2.563,27.1493,10.2932,10.7228,11.2699,2.6499,10.8221,6.3765
11/9/2017,13.28,1.5884,2.5982,27.5223,10.4347,10.8701,11.4197,2.6851,10.9659,6.2929
11/10/2017,13.04,1.5597,2.5513,27.025,10.2461,10.6736,11.22,2.6381,10.7742,6.4049
11/13/2017,13.53,1.6183,2.6472,28.0405,10.6311,11.0747,11.6277,2.734,11.1656,6.1803
11/14/2017,13.3,1.5908,2.6022,27.5638,10.4504,10.8865,11.4363,2.689,10.9819,6.2837
11/15/2017,13.22,1.5812,2.5865,27.398,10.3875,10.821,11.3698,2.6734,10.918,6.3205
11/16/2017,13.78,1.6482,2.6961,28.5586,10.8275,11.2794,11.8356,2.7829,11.3653,6.0717
11/17/2017,13.66,1.6338,2.6726,28.3099,10.7333,11.1811,11.7358,2.7594,11.2695,6.1234
11/20/2017,14.15,1.6924,2.7685,29.3254,11.1183,11.5822,12.1435,2.8553,11.6609,5.9178
11/21/2017,14.32,1.7128,2.8017,29.6777,11.2519,11.7214,12.2849,2.8885,11.7967,5.8497
11/22/2017,14.47,1.7307,2.8311,29.9886,11.3697,11.8441,12.4097,2.9179,11.9166,5.7909
11/24/2017,14.53,1.7379,2.8428,30.1129,11.4169,11.8933,12.4596,2.9296,11.9645,5.7677
11/27/2017,14.37,1.7187,2.8115,29.7813,11.2911,11.7623,12.3265,2.8983,11.8367,5.8299
11/28/2017,14.37,1.7187,2.8115,29.7813,11.2911,11.7623,12.3265,2.8983,11.8367,5.8299
11/29/2017,14.3,1.7104,2.7978,29.6363,11.2361,11.705,12.2682,2.8846,11.7808,5.8576
11/30/2017,14.43,1.7259,2.8232,29.9057,11.3383,11.8114,12.3764,2.91,11.8846,5.8064
12/1/2017,14.25,1.7044,2.788,29.5326,11.1968,11.6641,12.2266,2.8748,11.7408,5.8775
12/4/2017,14.38,1.7199,2.8135,29.8021,11.299,11.7705,12.3348,2.9003,11.8447,5.826
12/5/2017,13.98,1.6721,2.7352,28.9731,10.9847,11.4431,12.002,2.822,11.5251,5.9875
12/6/2017,13.78,1.6482,2.6961,28.5586,10.8275,11.2794,11.8356,2.7829,11.3653,6.0717
12/7/2017,13.91,1.6637,2.7215,28.828,10.9297,11.3858,11.9438,2.8083,11.4692,6.0167
12/8/2017,13.86,1.6577,2.7117,28.7244,10.8904,11.3448,11.9022,2.7985,11.4293,6.0378
12/11/2017,13.84,1.6553,2.7078,28.6829,10.8747,11.3285,11.8856,2.7946,11.4133,6.0462
12/12/2017,13.67,1.635,2.6745,28.3306,10.7411,11.1893,11.7441,2.7614,11.2775,6.119
12/13/2017,13.83,1.6541,2.7059,28.6622,10.8668,11.3203,11.8772,2.7927,11.4053,6.0504
12/14/2017,13.71,1.6398,2.6824,28.4135,10.7725,11.2221,11.7774,2.7692,11.3094,6.1017
12/15/2017,14.24,1.7032,2.7861,29.5119,11.189,11.6559,12.2183,2.8729,11.7328,5.8815
12/18/2017,14.03,1.6781,2.745,29.0767,11.024,11.484,12.0436,2.8318,11.5651,5.9669
12/19/2017,14.05,1.6805,2.7489,29.1181,11.0397,11.5004,12.0603,2.8357,11.581,5.9586
12/20/2017,14.17,1.6948,2.7724,29.3668,11.134,11.5986,12.1601,2.8592,11.6769,5.9097
12/21/2017,14.01,1.6757,2.7411,29.0352,11.0083,11.4676,12.027,2.8279,11.5491,5.9751
12/22/2017,13.78,1.6482,2.6961,28.5586,10.8275,11.2794,11.8356,2.7829,11.3653,6.0717
12/26/2017,14,1.6745,2.7391,29.0145,11.0004,11.4594,12.0187,2.8259,11.5411,5.9792
12/27/2017,13.78,1.6482,2.6961,28.5586,10.8275,11.2794,11.8356,2.7829,11.3653,6.0717
12/28/2017,13.67,1.635,2.6745,28.3306,10.7411,11.1893,11.7441,2.7614,11.2775,6.119
12/29/2017,13.58,1.6226,2.616,38.1575,11.5006,12.671,13.0247,2.6616,11.8296,4.4303
1/2/2018,13.93,1.6645,2.6834,39.141,11.797,12.9975,13.3544,2.729,12.1291,4.3209
1/3/2018,13.87,1.6573,2.6718,38.9724,11.7462,12.9415,13.2979,2.7174,12.0777,4.3393
1/4/2018,13.32,1.5916,2.5659,37.427,11.2804,12.4284,12.7798,2.6116,11.6071,4.5152
1/5/2018,13.69,1.6358,2.6372,38.4666,11.5938,12.7736,13.1283,2.6828,11.9237,4.3953
1/8/2018,13.71,1.6382,2.641,38.5228,11.6107,12.7923,13.1472,2.6866,11.9408,4.389
1/9/2018,13.84,1.6537,2.6661,38.8881,11.7208,12.9135,13.2696,2.7117,12.0521,4.3485
1/10/2018,14.01,1.674,2.6988,39.3658,11.8648,13.0722,13.4298,2.7444,12.1975,4.2967
1/11/2018,14.29,1.7075,2.7527,40.1525,12.1019,13.3334,13.6936,2.7983,12.4371,4.2139
1/12/2018,13.83,1.6525,2.6641,38.86,11.7123,12.9042,13.2602,2.7097,12.0435,4.3516
1/16/2018,13.48,1.6107,2.5967,37.8766,11.4159,12.5776,12.9305,2.6424,11.744,4.4626
1/17/2018,13.35,1.5952,2.5717,37.5113,11.3058,12.4563,12.808,2.6173,11.6328,4.5053
1/18/2018,13.33,1.5928,2.5678,37.4551,11.2889,12.4377,12.7892,2.6135,11.6157,4.5119
1/19/2018,13.49,1.6119,2.5986,37.9047,11.4244,12.587,12.9399,2.6443,11.7526,4.4593
1/22/2018,13.35,1.5952,2.5717,37.5113,11.3058,12.4563,12.808,2.6173,11.6328,4.5053
1/23/2018,13.56,1.6203,2.6121,38.1013,11.4837,12.6523,13.0059,2.6578,11.8125,4.4367
1/24/2018,13.43,1.6047,2.5871,37.7361,11.3736,12.531,12.8834,2.6327,11.7013,4.4789
1/25/2018,13.59,1.6238,2.6179,38.1856,11.5091,12.6803,13.0341,2.6635,11.8382,4.4271
1/26/2018,13.49,1.6119,2.5986,37.9047,11.4244,12.587,12.9484,2.646,11.7603,4.4564
1/29/2018,13.04,1.5581,2.512,36.6402,11.0433,12.1671,12.5242,2.5593,11.375,4.6074
1/30/2018,13.07,1.5617,2.5177,36.7245,11.0687,12.1951,12.5524,2.5651,11.4007,4.597
1/31/2018,13,1.5533,2.5043,36.5278,11.0094,12.1298,12.4865,2.5516,11.3408,4.6213
2/1/2018,13.12,1.5677,2.5274,36.865,11.1111,12.2417,12.5996,2.5747,11.4435,4.5798
2/2/2018,12.92,1.5438,2.4888,36.303,10.9417,12.0551,12.411,2.5362,11.2723,4.6494
2/5/2018,12.72,1.5199,2.4503,35.7411,10.7723,11.8685,12.2225,2.4977,11.101,4.7211
2/6/2018,12.83,1.533,2.4715,36.0502,10.8655,11.9712,12.3262,2.5189,11.1952,4.6814
2/7/2018,12.9,1.5414,2.485,36.2468,10.9247,12.0365,12.3922,2.5324,11.2551,4.6564
2/8/2018,12.63,1.5091,2.433,35.4882,10.6961,11.7845,12.1377,2.4803,11.024,4.7541
2/9/2018,12.59,1.5044,2.4253,35.3758,10.6622,11.7472,12.0999,2.4726,10.9897,4.7689
2/12/2018,12.64,1.5103,2.4349,35.5163,10.7046,11.7939,12.1471,2.4823,11.0325,4.7504
2/13/2018,12.55,1.4996,2.4176,35.2634,10.6283,11.7099,12.0622,2.4649,10.9555,4.7838
2/14/2018,12.66,1.5127,2.4388,35.5725,10.7215,11.8125,12.1659,2.4861,11.0496,4.743
2/15/2018,12.81,1.5306,2.4677,35.994,10.8485,11.9525,12.3073,2.515,11.1781,4.6885
2/16/2018,12.69,1.5163,2.4445,35.6568,10.7469,11.8405,12.1942,2.4919,11.0753,4.732
2/20/2018,12.49,1.4924,2.406,35.0948,10.5775,11.6539,12.0057,2.4534,10.9041,4.8063
2/21/2018,12.46,1.4888,2.4002,35.0105,10.5521,11.6259,11.9774,2.4476,10.8784,4.8177
2/22/2018,12.42,1.484,2.3925,34.8981,10.5182,11.5886,11.9397,2.4399,10.8442,4.8329
2/23/2018,12.57,1.502,2.4214,35.3196,10.6453,11.7286,12.0811,2.4688,10.9726,4.7763
2/26/2018,12.65,1.5115,2.4368,35.5444,10.713,11.8032,12.1565,2.4842,11.0411,4.7467
2/27/2018,12.63,1.5091,2.433,35.4882,10.6961,11.7845,12.1377,2.4803,11.024,4.7541
2/28/2018,12.55,1.4996,2.4176,35.2634,10.6283,11.7099,12.0622,2.4649,10.9555,4.7838
3/1/2018,12.31,1.4709,2.3713,34.589,10.4251,11.486,11.836,2.4187,10.75,4.8752
3/2/2018,12.57,1.502,2.4214,35.3196,10.6453,11.7286,12.0811,2.4688,10.9726,4.7763
3/5/2018,12.84,1.5342,2.4734,36.0783,10.8739,11.9805,12.3356,2.5208,11.2038,4.6778
3/6/2018,12.92,1.5438,2.4888,36.303,10.9417,12.0551,12.411,2.5362,11.2723,4.6494
3/7/2018,13.01,1.5545,2.5062,36.5559,11.0179,12.1391,12.4959,2.5535,11.3493,4.6178
3/8/2018,13.25,1.5832,2.5524,37.2303,11.2212,12.363,12.7221,2.5998,11.5548,4.5357
3/9/2018,13.66,1.6322,2.6314,38.3823,11.5684,12.7456,13.1086,2.6788,11.9058,4.4019
3/12/2018,13.92,1.6633,2.6815,39.1129,11.7886,12.9882,13.3537,2.7288,12.1285,4.3211
3/13/2018,13.51,1.6143,2.6025,37.9608,11.4413,12.6056,12.9672,2.6499,11.7774,4.4499
3/14/2018,13.17,1.5737,2.537,37.0055,11.1534,12.2884,12.6467,2.5844,11.4863,4.5627
3/15/2018,13.12,1.5677,2.5274,36.865,11.1111,12.2417,12.5996,2.5747,11.4435,4.5798
3/16/2018,13.53,1.6167,2.6063,38.017,11.4583,12.6243,12.9861,2.6537,11.7945,4.4435
3/19/2018,13.33,1.5928,2.5678,37.4551,11.2889,12.4377,12.7975,2.6152,11.6233,4.5089
3/20/2018,13.1,1.5653,2.5235,36.8088,11.0941,12.2231,12.5807,2.5709,11.4264,4.5867
3/21/2018,13.34,1.594,2.5697,37.4832,11.2974,12.447,12.807,2.6171,11.6319,4.5056
3/22/2018,13.25,1.5832,2.5524,37.2303,11.2212,12.363,12.7221,2.5998,11.5548,4.5357
3/23/2018,13.2,1.5772,2.5428,37.0898,11.1788,12.3164,12.675,2.5901,11.512,4.5525
3/26/2018,13.51,1.6143,2.6025,37.9608,11.4413,12.6056,12.9672,2.6499,11.7774,4.4499
3/27/2018,13.39,1.5999,2.5794,37.6237,11.3397,12.4937,12.8541,2.6267,11.6747,4.4891
3/28/2018,13.58,1.6226,2.616,38.1575,11.5006,12.671,13.0332,2.6633,11.8373,4.4274
3/29/2018,13.65,1.6307,2.701,33.3115,12.9802,19.9528,20.3126,2.7144,13.1444,4.2148
4/2/2018,13.65,1.6307,2.701,33.3115,12.9802,19.9528,20.3126,2.7144,13.1444,4.2148
4/3/2018,13.57,1.6211,2.6852,33.1162,12.9042,19.8358,20.1947,2.6986,13.0681,4.2395
4/4/2018,13.82,1.651,2.7346,33.7263,13.1419,20.2013,20.5632,2.7478,13.3066,4.1635
4/5/2018,14.25,1.7023,2.8197,34.7757,13.5508,20.8298,21.1972,2.8326,13.7168,4.039
4/6/2018,14.28,1.7059,2.8257,34.8489,13.5793,20.8737,21.2414,2.8385,13.7454,4.0305
4/9/2018,13.61,1.6259,2.6931,33.2138,12.9422,19.8943,20.2536,2.7065,13.1063,4.2271
4/10/2018,13.57,1.6211,2.6852,33.1162,12.9042,19.8358,20.1947,2.6986,13.0681,4.2395
4/11/2018,13.53,1.6163,2.6773,33.0186,12.8661,19.7774,20.1357,2.6907,13.0299,4.2519
4/12/2018,13.45,1.6068,2.6614,32.8234,12.7901,19.6604,20.0178,2.675,12.9536,4.2769
4/13/2018,13.28,1.5865,2.6278,32.4085,12.6284,19.4119,19.7671,2.6415,12.7914,4.3312
4/16/2018,13.51,1.6139,2.6733,32.9698,12.8471,19.7481,20.1062,2.6868,13.0109,4.2581
4/17/2018,13.89,1.6593,2.7485,33.8971,13.2085,20.3036,20.6664,2.7616,13.3734,4.1427
4/18/2018,13.94,1.6653,2.7584,34.0192,13.256,20.3767,20.7402,2.7715,13.4211,4.128
4/19/2018,14,1.6725,2.7703,34.1656,13.3131,20.4644,20.8286,2.7833,13.4783,4.1104
4/20/2018,14.06,1.6796,2.7821,34.312,13.3701,20.5521,20.9171,2.7951,13.5356,4.093
4/23/2018,14.11,1.6856,2.792,34.434,13.4177,20.6252,20.9908,2.805,13.5833,4.0787
4/24/2018,13.71,1.6378,2.7129,33.4579,13.0373,20.0405,20.4011,2.7262,13.2017,4.1966
4/25/2018,13.71,1.6378,2.7129,33.4579,13.0373,20.0405,20.4011,2.7262,13.2017,4.1966
4/26/2018,13.62,1.6271,2.6951,33.2382,12.9517,19.9089,20.2684,2.7084,13.1158,4.224
4/27/2018,13.53,1.6163,2.6773,33.0186,12.8661,19.7774,20.1357,2.6907,13.0299,4.2519
4/30/2018,13.43,1.6044,2.6575,32.7746,12.771,19.6312,19.9883,2.671,12.9345,4.2832
5/1/2018,13.71,1.6378,2.7129,33.4579,13.0373,20.0405,20.4011,2.7262,13.2017,4.1966
5/2/2018,13.78,1.6462,2.7267,33.6287,13.1039,20.1428,20.5043,2.74,13.2684,4.1754
5/3/2018,13.45,1.6068,2.6614,32.8234,12.7901,19.6604,20.0178,2.675,12.9536,4.2769
5/4/2018,13.4,1.6008,2.6515,32.7014,12.7425,19.5873,19.944,2.6651,12.9059,4.2927
5/7/2018,13.73,1.6402,2.7168,33.5067,13.0563,20.0697,20.4306,2.7301,13.2207,4.1905
5/8/2018,14.42,1.7227,2.8534,35.1906,13.7125,21.0783,21.4478,2.8661,13.879,3.9918
5/9/2018,14.63,1.7477,2.8949,35.703,13.9122,21.3853,21.7574,2.9074,14.0794,3.935
5/10/2018,14.65,1.7501,2.8989,35.7519,13.9312,21.4145,21.7869,2.9114,14.0984,3.9296
5/11/2018,14.66,1.7513,2.9009,35.7763,13.9407,21.4291,21.8016,2.9133,14.108,3.927
5/14/2018,14.4,1.7203,2.8494,35.1418,13.6934,21.0491,21.4183,2.8621,13.8599,3.9973
5/15/2018,14.43,1.7238,2.8553,35.215,13.722,21.0929,21.4625,2.868,13.8886,3.989
5/16/2018,14.85,1.774,2.9385,36.2399,14.1214,21.7069,22.0817,2.9508,14.2892,3.8772
5/17/2018,14.7,1.7561,2.9088,35.8739,13.9787,21.4876,21.8606,2.9212,14.1461,3.9164
5/18/2018,14.81,1.7692,2.9305,36.1423,14.0833,21.6484,22.0228,2.9429,14.2511,3.8875
5/21/2018,14.63,1.7477,2.8949,35.703,13.9122,21.3853,21.7574,2.9074,14.0794,3.935
5/22/2018,14.48,1.7298,2.8652,35.337,13.7695,21.166,21.5363,2.8779,13.9363,3.9754
5/23/2018,14.64,1.7489,2.8969,35.7274,13.9217,21.3999,21.7721,2.9094,14.0889,3.9323
5/24/2018,15.05,1.7979,2.978,36.728,14.3116,21.9992,22.3766,2.9902,14.48,3.8261
5/25/2018,16.99,2.0297,3.3619,41.4624,16.1564,24.835,25.2902,3.3795,16.3655,3.3853
5/29/2018,16.97,2.0273,3.358,41.4136,16.1373,24.8057,25.2607,3.3756,16.3463,3.3892
5/30/2018,16.83,2.0106,3.3302,41.0719,16.0042,24.6011,25.0538,3.3479,16.2125,3.4172
5/31/2018,17.6,2.1025,3.4826,42.951,16.7364,25.7266,26.1914,3.4999,16.9486,3.2688
6/1/2018,17.2,2.0548,3.4035,41.9749,16.3561,25.1419,25.6005,3.421,16.5662,3.3443
6/4/2018,17.16,2.05,3.3955,41.8773,16.318,25.0835,25.5414,3.4131,16.528,3.352
6/5/2018,17.71,2.1157,3.5044,43.2195,16.841,25.8874,26.3539,3.5217,17.0538,3.2486
6/6/2018,17.69,2.1133,3.5004,43.1707,16.822,25.8582,26.3244,3.5177,17.0347,3.2523
6/7/2018,17.47,2.087,3.4569,42.6338,16.6128,25.5366,25.9994,3.4743,16.8244,3.2929
6/8/2018,17.7,2.1145,3.5024,43.1951,16.8315,25.8728,26.3392,3.5197,17.0442,3.2505
6/11/2018,17.64,2.1073,3.4905,43.0486,16.7745,25.7851,26.2505,3.5078,16.9869,3.2614
6/12/2018,17.88,2.136,3.538,43.6343,17.0027,26.1359,26.6051,3.5552,17.2163,3.218
6/13/2018,18.05,2.1563,3.5717,44.0492,17.1644,26.3844,26.8563,3.5888,17.3789,3.1879
6/14/2018,19.1,2.2817,3.7794,46.6116,18.1628,27.9193,28.4076,3.7961,18.3827,3.0138
6/15/2018,19.6,2.3415,3.8784,47.8318,18.6383,28.6501,29.1463,3.8948,18.8607,2.9374
6/18/2018,19.92,2.3797,3.9417,48.6128,18.9426,29.1179,29.6191,3.958,19.1667,2.8905
6/19/2018,19.76,2.3606,3.91,48.2223,18.7905,28.884,29.3827,3.9264,19.0137,2.9138
6/20/2018,20.05,2.3952,3.9674,48.93,19.0662,29.3079,29.8111,3.9836,19.291,2.8719
6/21/2018,20.25,2.4191,4.007,49.4181,19.2564,29.6003,30.1066,4.0231,19.4822,2.8437
6/22/2018,20.14,2.406,3.9852,49.1496,19.1518,29.4395,29.9441,4.0014,19.377,2.8591
6/25/2018,19.75,2.3594,3.908,48.1979,18.7809,28.8694,29.3679,3.9244,19.0042,2.9152
6/26/2018,20.15,2.4072,3.9872,49.174,19.1613,29.4541,29.9589,4.0034,19.3866,2.8577
6/27/2018,19.61,2.3427,3.8803,47.8562,18.6478,28.6647,29.1611,3.8968,18.8703,2.9359
6/28/2018,19.89,2.3761,3.9357,48.5395,18.9141,29.074,29.5747,3.952,19.138,2.8949
6/29/2018,19.5,2.3322,3.7172,45.9007,22.0625,30.6522,31.3305,3.767,22.5429,3.4671
7/2/2018,20,2.392,3.8125,47.0777,22.6282,31.4381,32.1228,3.8623,23.113,3.3816
7/3/2018,20.14,2.4087,3.8392,47.4072,22.7866,31.6582,32.3447,3.8889,23.2726,3.3584
7/5/2018,20.56,2.459,3.9192,48.3958,23.2618,32.3184,33.0102,3.969,23.7515,3.2907
7/6/2018,20.87,2.496,3.9783,49.1255,23.6126,32.8057,33.5014,4.028,24.1049,3.2424
7/9/2018,20.29,2.4267,3.8678,47.7603,22.9564,31.894,32.5824,3.9175,23.4436,3.3339
7/10/2018,19.91,2.3812,3.7953,46.8658,22.5264,31.2967,31.9802,3.8451,23.0104,3.3967
7/11/2018,19.71,2.3573,3.7572,46.395,22.3001,30.9823,31.6633,3.807,22.7823,3.4307
7/12/2018,19.94,2.3848,3.8011,46.9364,22.5604,31.3438,32.0278,3.8508,23.0446,3.3916
7/13/2018,19.79,2.3669,3.7725,46.5833,22.3906,31.108,31.7901,3.8223,22.8735,3.417
7/16/2018,19.81,2.3693,3.7763,46.6304,22.4133,31.1395,31.8218,3.8261,22.8963,3.4136
7/17/2018,19.77,2.3645,3.7687,46.5363,22.368,31.0766,31.7584,3.8184,22.8507,3.4204
7/18/2018,19.53,2.3358,3.7229,45.9713,22.0965,30.6993,31.3781,3.7727,22.5771,3.4618
7/19/2018,19.7,2.3561,3.7553,46.3715,22.2888,30.9666,31.6475,3.8051,22.7709,3.4324
7/20/2018,20.16,2.4111,3.843,47.4543,22.8093,31.6896,32.3764,3.8928,23.2954,3.3551
7/23/2018,20.14,2.4087,3.8392,47.4072,22.7866,31.6582,32.3447,3.8889,23.2726,3.3584
7/24/2018,20.18,2.4135,3.8468,47.5014,22.8319,31.7211,32.4081,3.8966,23.3182,3.3518
7/25/2018,20.63,2.4673,3.9326,48.5606,23.341,32.4284,33.1211,3.9823,23.8313,3.2797
7/26/2018,20.81,2.4889,3.9669,48.9843,23.5447,32.7114,33.4064,4.0166,24.0365,3.2517
7/27/2018,20.08,2.4016,3.8277,47.266,22.7188,31.5639,32.2496,3.8775,23.2042,3.3683
7/30/2018,19.7,2.3561,3.7553,46.3715,22.2888,30.9666,31.6475,3.8051,22.7709,3.4324
7/31/2018,20.13,2.4075,3.8373,47.3837,22.7753,31.6425,32.3459,3.8891,23.2735,3.3583
8/1/2018,21.37,2.5558,4.0737,50.3025,24.1783,33.5916,34.3103,4.1253,24.6869,3.166
8/2/2018,21.01,2.5128,4.005,49.4551,23.771,33.0258,33.7396,4.0567,24.2762,3.2195
8/3/2018,21.27,2.5439,4.0546,50.0671,24.0651,33.4344,34.1518,4.1062,24.5728,3.1807
8/6/2018,21.78,2.6049,4.1518,51.2676,24.6422,34.2361,34.9603,4.2034,25.1546,3.1071
8/7/2018,21.48,2.569,4.0946,50.5614,24.3027,33.7645,34.4847,4.1462,24.8124,3.15
8/8/2018,21.37,2.5558,4.0737,50.3025,24.1783,33.5916,34.3103,4.1253,24.6869,3.166
8/9/2018,21.67,2.5917,4.1308,51.0086,24.5177,34.0632,34.7859,4.1825,25.0291,3.1227
8/10/2018,21.69,2.5941,4.1347,51.0557,24.5403,34.0946,34.8176,4.1863,25.0519,3.1199
8/13/2018,21.62,2.5857,4.1213,50.8909,24.4611,33.9846,34.7066,4.1729,24.9721,3.1298
8/14/2018,21.87,2.6156,4.169,51.4794,24.744,34.3776,35.103,4.2206,25.2572,3.0945
8/15/2018,21.51,2.5726,4.1003,50.632,24.3367,33.8117,34.5322,4.152,24.8466,3.1456
8/16/2018,21.91,2.6204,4.1766,51.5736,24.7892,34.4405,35.1664,4.2282,25.3029,3.0889
8/17/2018,21.99,2.63,4.1918,51.7619,24.8798,34.5662,35.2932,4.2435,25.3941,3.0778
8/20/2018,21.96,2.6264,4.1861,51.6913,24.8458,34.5191,35.2457,4.2377,25.3599,3.082
8/21/2018,22.24,2.6599,4.2395,52.3504,25.1626,34.9592,35.6896,4.2911,25.6793,3.0436
8/22/2018,22.37,2.6754,4.2643,52.6564,25.3097,35.1635,35.8957,4.3159,25.8276,3.0262
8/23/2018,22.4,2.679,4.27,52.727,25.3436,35.2107,35.9432,4.3216,25.8618,3.0222
8/24/2018,22.37,2.6754,4.2643,52.6564,25.3097,35.1635,35.8957,4.3159,25.8276,3.0262
8/27/2018,22.56,2.6982,4.3005,53.1036,25.5247,35.4622,36.1969,4.3521,26.0443,3.001
8/28/2018,22.66,2.7101,4.3196,53.339,25.6378,35.6194,36.3554,4.3712,26.1584,2.9879
8/29/2018,22.73,2.7185,4.3329,53.5038,25.717,35.7294,36.4664,4.3845,26.2382,2.9788
8/30/2018,22.96,2.746,4.3767,54.0451,25.9772,36.091,36.831,4.4284,26.5006,2.9493
8/31/2018,22.89,2.7376,4.3634,53.8804,25.898,35.9809,36.7201,4.415,26.4208,2.9582
9/4/2018,22.84,2.7316,4.3539,53.7627,25.8415,35.9023,36.6408,4.4055,26.3637,2.9646
9/5/2018,22.4,2.679,4.27,52.727,25.3436,35.2107,35.9432,4.3216,25.8618,3.0222
9/6/2018,22.19,2.6539,4.23,52.2327,25.106,34.8806,35.6103,4.2816,25.6223,3.0504
9/7/2018,22.35,2.673,4.2605,52.6093,25.2871,35.1321,35.864,4.3121,25.8048,3.0288
9/10/2018,22.87,2.7352,4.3596,53.8333,25.8754,35.9495,36.6883,4.4112,26.3979,2.9608
9/11/2018,22.11,2.6443,4.2147,52.0443,25.0155,34.7548,35.4835,4.2663,25.531,3.0613
9/12/2018,22.09,2.6419,4.2109,51.9973,24.9929,34.7234,35.4518,4.2625,25.5082,3.064
9/13/2018,22.35,2.673,4.2605,52.6093,25.2871,35.1321,35.864,4.3121,25.8048,3.0288
9/14/2018,22.35,2.673,4.2605,52.6093,25.2871,35.1321,35.864,4.3121,25.8048,3.0288
9/17/2018,22.03,2.6348,4.1995,51.856,24.925,34.6291,35.3566,4.2511,25.4397,3.0723
9/18/2018,21.44,2.5642,4.087,50.4672,24.2575,33.7017,34.4213,4.1386,24.7667,3.1558
9/19/2018,20.91,2.5008,3.986,49.2197,23.6578,32.8686,33.581,4.0376,24.1622,3.2347
9/20/2018,20.92,2.502,3.9879,49.2432,23.6691,32.8843,33.5969,4.0395,24.1736,3.2332
9/21/2018,20.47,2.4482,3.9021,48.184,23.16,32.1769,32.8835,3.9537,23.6603,3.3034
9/24/2018,20.34,2.4326,3.8773,47.878,23.0129,31.9726,32.6774,3.9289,23.512,3.3242
