Date,Price,P/B,P/S,P/E,P/FCF,P/EBITDA,EV/EBITDA,EV/B,EV/FCF,LTDebt/EV
3/31/2020,7.04,0.9179,0.6877,#N/A N/A,52.4032,7.7562,14.1094,1.7091,41.0061,37.1537
4/1/2020,6.71,0.8748,0.6555,#N/A N/A,49.9468,7.3926,13.7525,1.6658,39.9687,38.1181
4/2/2020,6.45,0.8409,0.6301,#N/A N/A,48.0114,7.1062,13.4712,1.6318,39.1513,38.9139
4/3/2020,6.16,0.8031,0.6018,#N/A N/A,45.8528,6.7867,13.1575,1.5938,38.2396,39.8416
4/6/2020,6.65,0.867,0.6496,#N/A N/A,49.5002,7.3265,13.652,1.6537,39.6768,38.3985
4/7/2020,7.02,0.9153,0.6858,#N/A N/A,52.2543,7.7342,14.0503,1.7019,40.8342,37.3101
4/8/2020,6.69,0.8722,0.6535,#N/A N/A,49.7979,7.3706,13.6951,1.6589,39.8019,38.2778
4/9/2020,7.26,0.9465,0.7092,#N/A N/A,54.0408,7.9986,14.3086,1.7332,41.5849,36.6365
4/13/2020,6.58,0.8579,0.6428,#N/A N/A,48.9791,7.2494,13.5767,1.6445,39.4578,38.6116
4/14/2020,6.34,0.8266,0.6194,#N/A N/A,47.1926,6.985,13.3184,1.6132,38.707,39.3605
4/15/2020,5.99,0.781,0.5852,#N/A N/A,44.5874,6.5994,12.9417,1.5676,37.6122,40.5062
4/16/2020,6.03,0.7862,0.5891,#N/A N/A,44.8851,6.6434,12.9847,1.5728,37.7373,40.3719
4/17/2020,6.52,0.8501,0.6369,#N/A N/A,48.5325,7.1833,13.5121,1.6367,39.2701,38.7961
4/20/2020,6.62,0.8631,0.6467,#N/A N/A,49.2769,7.2935,13.6197,1.6497,39.5829,38.4895
4/21/2020,6.52,0.8501,0.6369,#N/A N/A,48.5325,7.1833,13.5121,1.6367,39.2701,38.7961
4/22/2020,6.17,0.8044,0.6028,#N/A N/A,45.9272,6.7977,13.1354,1.5911,38.1753,39.9088
4/23/2020,6.22,0.811,0.6076,#N/A N/A,46.2994,6.8528,13.1892,1.5976,38.3317,39.7459
4/24/2020,6.22,0.811,0.6076,#N/A N/A,46.2994,6.8528,13.1892,1.5976,38.3317,39.7459
4/27/2020,6.68,0.8709,0.6526,#N/A N/A,49.7235,7.3596,13.6843,1.6576,39.7706,38.3079
4/28/2020,6.73,0.8774,0.6575,#N/A N/A,50.0957,7.4147,13.7381,1.6641,39.927,38.1578
4/29/2020,6.7,0.8735,0.6545,#N/A N/A,49.8724,7.3816,13.7059,1.6602,39.8332,38.2477
4/30/2020,6.5,0.8475,0.635,#N/A N/A,48.3836,7.1613,13.4906,1.6341,39.2076,38.858
5/1/2020,6.19,0.807,0.6047,#N/A N/A,46.0761,6.8197,13.1569,1.5937,38.2378,39.8435
5/4/2020,5.73,0.7471,0.5598,#N/A N/A,42.652,6.3129,12.6618,1.5337,36.7989,41.4015
5/5/2020,5.74,0.7484,0.5607,#N/A N/A,42.7265,6.3239,12.6726,1.535,36.8302,41.3663
5/6/2020,5.52,0.7197,0.5393,#N/A N/A,41.0889,6.0816,12.4358,1.5063,36.142,42.154
5/7/2020,5.88,0.7666,0.5744,#N/A N/A,43.7686,6.4782,12.8233,1.5533,37.2681,40.8802
5/8/2020,6.4,0.8344,0.6252,#N/A N/A,47.6393,7.0511,13.4107,1.6244,38.9755,39.0894
5/11/2020,6.3,0.8214,0.6154,#N/A N/A,46.8949,6.9409,13.3027,1.6113,38.6614,39.4069
5/12/2020,6.18,0.8057,0.6037,#N/A N/A,46.0017,6.8087,13.173,1.5956,38.2845,39.7949
5/13/2020,5.63,0.734,0.55,#N/A N/A,41.9077,6.2027,12.5786,1.5236,36.5571,41.6753
5/14/2020,5.68,0.7405,0.5549,#N/A N/A,42.2798,6.2578,12.6327,1.5302,36.7142,41.497
5/15/2020,5.81,0.7575,0.5676,#N/A N/A,43.2475,6.4011,12.7731,1.5472,37.1225,41.0406
5/18/2020,6.33,0.8253,0.6184,#N/A N/A,47.1182,6.974,13.3351,1.6153,38.7557,39.3111
5/19/2020,6.31,0.8227,0.6164,#N/A N/A,46.9693,6.9519,13.3135,1.6126,38.6928,39.3749
5/20/2020,6.56,0.8553,0.6408,#N/A N/A,48.8302,7.2274,13.5837,1.6454,39.478,38.5918
5/21/2020,6.54,0.8527,0.6389,#N/A N/A,48.6814,7.2053,13.562,1.6428,39.4152,38.6533
5/22/2020,6.42,0.837,0.6272,#N/A N/A,47.7881,7.0731,13.4324,1.627,39.0383,39.0265
5/26/2020,6.72,0.8761,0.6565,#N/A N/A,50.0212,7.4036,13.7566,1.6663,39.9806,38.1067
5/27/2020,6.83,0.8905,0.6672,#N/A N/A,50.84,7.5248,13.8754,1.6807,40.326,37.7803
5/28/2020,6.69,0.8722,0.6535,#N/A N/A,49.7979,7.3706,13.7241,1.6624,39.8863,38.1967
5/29/2020,6.32,0.824,0.6174,#N/A N/A,47.0438,6.9629,13.3243,1.614,38.7242,39.343
6/1/2020,6.58,0.8579,0.6428,#N/A N/A,48.9791,7.2494,13.6053,1.648,39.5408,38.5305
6/2/2020,6.59,0.8592,0.6438,#N/A N/A,49.0536,7.2604,13.6161,1.6493,39.5723,38.4999
6/3/2020,6.69,0.8722,0.6535,#N/A N/A,49.7979,7.3706,13.7241,1.6624,39.8863,38.1967
6/4/2020,6.86,0.8944,0.6702,#N/A N/A,51.0633,7.5579,13.9079,1.6846,40.4203,37.6922
6/5/2020,6.94,0.9048,0.678,#N/A N/A,51.6588,7.646,13.9943,1.6951,40.6715,37.4593
6/8/2020,7.575,0.9876,0.74,#N/A N/A,56.3855,8.3456,14.6805,1.7782,42.6659,35.7083
6/9/2020,6.87,0.8957,0.6711,#N/A N/A,51.1378,7.5689,13.9187,1.6859,40.4517,37.6629
6/10/2020,6.54,0.8527,0.6389,#N/A N/A,48.6814,7.2053,13.562,1.6428,39.4152,38.6533
6/11/2020,5.855,0.7634,0.572,#N/A N/A,43.5825,6.4506,12.8218,1.5531,37.2638,40.8849
6/12/2020,6.08,0.7927,0.594,#N/A N/A,45.2573,6.6985,13.0649,1.5825,37.9705,40.124
6/15/2020,6.63,0.8644,0.6477,#N/A N/A,49.3513,7.3045,13.6593,1.6545,39.6979,38.3781
6/16/2020,6.88,0.897,0.6721,#N/A N/A,51.2122,7.5799,13.9295,1.6873,40.4831,37.6337
6/17/2020,6.885,0.8977,0.6726,#N/A N/A,51.2494,7.5854,13.9349,1.6879,40.4988,37.6191
6/18/2020,6.88,0.897,0.6721,#N/A N/A,51.2122,7.5799,13.9295,1.6873,40.4831,37.6337
6/19/2020,7.12,0.9283,0.6956,#N/A N/A,52.9987,7.8443,14.1888,1.7187,41.2369,36.9458
6/22/2020,7.075,0.9224,0.6912,#N/A N/A,52.6637,7.7948,14.1402,1.7128,41.0955,37.0728
6/23/2020,7.14,0.9309,0.6975,#N/A N/A,53.1475,7.8664,14.2104,1.7213,41.2997,36.8896
6/24/2020,6.59,0.8592,0.6438,#N/A N/A,49.0536,7.2604,13.6161,1.6493,39.5723,38.4999
6/25/2020,6.57,0.8566,0.6418,#N/A N/A,48.9047,7.2384,13.5945,1.6467,39.5094,38.5611
6/26/2020,6.22,0.811,0.6076,#N/A N/A,46.2994,6.8528,13.2162,1.6009,38.4102,39.6647
6/29/2020,6.525,0.8507,0.6374,#N/A N/A,48.5697,7.1888,13.5458,1.6408,39.3681,38.6996
6/30/2020,6.77,0.8877,0.6882,#N/A N/A,20.2045,9.0553,16.7905,1.6611,24.5332,37.1269
7/1/2020,6.595,0.8647,0.6704,#N/A N/A,19.6823,8.8213,16.5591,1.6382,24.1952,37.6456
7/2/2020,6.64,0.8706,0.675,#N/A N/A,19.8166,8.8814,16.6186,1.6441,24.2821,37.5108
7/6/2020,6.86,0.8995,0.6973,#N/A N/A,20.4731,9.1757,16.9094,1.6728,24.707,36.8657
7/7/2020,6.58,0.8627,0.6689,#N/A N/A,19.6375,8.8012,16.5393,1.6362,24.1662,37.6907
7/8/2020,6.61,0.8667,0.6719,#N/A N/A,19.727,8.8413,16.579,1.6401,24.2241,37.6005
7/9/2020,6.43,0.8431,0.6536,#N/A N/A,19.1898,8.6006,16.341,1.6166,23.8765,38.1481
7/10/2020,6.6,0.8654,0.6709,#N/A N/A,19.6972,8.8279,16.5657,1.6388,24.2048,37.6306
7/13/2020,6.59,0.8641,0.6699,#N/A N/A,19.6674,8.8146,16.5525,1.6375,24.1855,37.6606
7/14/2020,6.66,0.8732,0.677,#N/A N/A,19.8763,8.9082,16.6451,1.6467,24.3207,37.4512
7/15/2020,7.24,0.9493,0.736,#N/A N/A,21.6072,9.684,17.4118,1.7225,25.441,35.8021
7/16/2020,7.17,0.9401,0.7288,#N/A N/A,21.3983,9.5904,17.3193,1.7134,25.3058,35.9933
7/17/2020,7.21,0.9454,0.7329,#N/A N/A,21.5177,9.6439,17.3721,1.7186,25.3831,35.8838
7/20/2020,7.22,0.9467,0.7339,#N/A N/A,21.5475,9.6572,17.3854,1.7199,25.4024,35.8565
7/21/2020,6.65,0.8719,0.676,#N/A N/A,19.8464,8.8948,16.6318,1.6454,24.3014,37.481
7/22/2020,6.98,0.9152,0.7095,#N/A N/A,20.8313,9.3362,17.0681,1.6885,24.9388,36.523
7/23/2020,7.11,0.9322,0.7227,#N/A N/A,21.2193,9.5101,17.2399,1.7055,25.1899,36.1589
7/24/2020,7.03,0.9218,0.7146,#N/A N/A,20.9805,9.4031,17.1342,1.6951,25.0354,36.3821
7/27/2020,7.2,0.944,0.7319,#N/A N/A,21.4878,9.6305,17.3589,1.7173,25.3638,35.9111
7/28/2020,7.19,0.9427,0.7309,#N/A N/A,21.458,9.6171,17.3457,1.716,25.3444,35.9385
7/29/2020,7.43,0.9742,0.7553,#N/A N/A,22.1743,9.9381,17.663,1.7474,25.808,35.2929
7/30/2020,7.59,0.9952,0.7715,#N/A N/A,22.6518,10.1521,17.8745,1.7683,26.1171,34.8753
7/31/2020,9,1.1801,0.9149,#N/A N/A,26.8598,12.0381,19.7691,1.9557,28.8854,31.533
8/3/2020,9.29,1.2181,0.9444,#N/A N/A,27.7253,12.426,20.1535,1.9938,29.447,30.9316
8/4/2020,8.79,1.1525,0.8935,#N/A N/A,26.2331,11.7572,19.4908,1.9282,28.4787,31.9832
8/5/2020,8.84,1.1591,0.8986,#N/A N/A,26.3823,11.8241,19.557,1.9348,28.5755,31.8749
8/6/2020,9.13,1.1971,0.9281,#N/A N/A,27.2478,12.212,19.9414,1.9728,29.1371,31.2605
8/7/2020,9.245,1.2122,0.9398,#N/A N/A,27.591,12.3658,20.0938,1.9879,29.3598,31.0234
8/10/2020,9.02,1.1827,0.9169,#N/A N/A,26.9195,12.0649,19.7956,1.9584,28.9241,31.4907
8/11/2020,8.98,1.1774,0.9128,#N/A N/A,26.8001,12.0114,19.7426,1.9531,28.8466,31.5753
8/12/2020,9.16,1.201,0.9311,#N/A N/A,27.3373,12.2521,19.9812,1.9767,29.1952,31.1983
8/13/2020,9.24,1.2115,0.9393,#N/A N/A,27.5761,12.3591,20.0872,1.9872,29.3501,31.0336
8/14/2020,9.26,1.2141,0.9413,#N/A N/A,27.6358,12.3859,20.1137,1.9898,29.3889,30.9927
8/17/2020,9.25,1.2128,0.9403,#N/A N/A,27.6059,12.3725,20.1004,1.9885,29.3695,31.0132
8/18/2020,9.37,1.2286,0.9525,#N/A N/A,27.964,12.533,20.2595,2.0043,29.6019,30.7697
8/19/2020,9.3,1.2194,0.9454,#N/A N/A,27.7551,12.4394,20.1667,1.9951,29.4663,30.9112
8/20/2020,9.23,1.2102,0.9383,#N/A N/A,27.5462,12.3457,20.0739,1.9859,29.3308,31.0541
8/21/2020,9.16,1.201,0.9311,#N/A N/A,27.3373,12.2521,19.9812,1.9767,29.1952,31.1983
8/24/2020,9.17,1.2023,0.9322,#N/A N/A,27.3672,12.2655,19.9944,1.978,29.2146,31.1776
8/25/2020,9.11,1.1945,0.9261,#N/A N/A,27.1881,12.1852,19.9149,1.9702,29.0984,31.3021
8/26/2020,8.91,1.1683,0.9057,#N/A N/A,26.5912,11.9177,19.6498,1.9439,28.7111,31.7244
8/27/2020,8.99,1.1787,0.9139,#N/A N/A,26.83,12.0247,19.7558,1.9544,28.866,31.5541
8/28/2020,8.99,1.1787,0.9139,#N/A N/A,26.83,12.0247,19.7558,1.9544,28.866,31.5541
8/31/2020,8.93,1.1709,0.9078,#N/A N/A,26.6509,11.9445,19.6763,1.9466,28.7498,31.6816
9/1/2020,8.95,1.1735,0.9098,#N/A N/A,26.7106,11.9712,19.7028,1.9492,28.7885,31.639
9/2/2020,9.06,1.1879,0.921,#N/A N/A,27.0389,12.1184,19.8486,1.9636,29.0016,31.4066
9/3/2020,8.98,1.1774,0.9128,#N/A N/A,26.8001,12.0114,19.7426,1.9531,28.8466,31.5753
9/4/2020,8.8,1.1538,0.8945,#N/A N/A,26.2629,11.7706,19.504,1.9295,28.4981,31.9615
9/8/2020,8.6,1.1276,0.8742,#N/A N/A,25.666,11.5031,19.2389,1.9033,28.1107,32.4019
9/9/2020,9,1.1801,0.9149,#N/A N/A,26.8598,12.0381,19.7691,1.9557,28.8854,31.533
9/10/2020,8.83,1.1578,0.8976,#N/A N/A,26.3525,11.8107,19.5438,1.9335,28.5561,31.8965
9/11/2020,8.665,1.1361,0.8808,#N/A N/A,25.86,11.59,19.3251,1.9118,28.2366,32.2574
9/14/2020,8.855,1.161,0.9001,#N/A N/A,26.4271,11.8442,19.5769,1.9367,28.6046,31.8425
9/15/2020,8.62,1.1302,0.8762,#N/A N/A,25.7257,11.5298,19.2655,1.9059,28.1495,32.3573
9/16/2020,8.45,1.1079,0.859,#N/A N/A,25.2184,11.3024,19.0401,1.8836,27.8203,32.7402
9/17/2020,8.26,1.083,0.8396,#N/A N/A,24.6513,11.0483,18.7883,1.8587,27.4523,33.179
9/18/2020,8.16,1.0699,0.8295,#N/A N/A,24.3529,10.9145,18.6558,1.8456,27.2587,33.4147
9/21/2020,7.93,1.0398,0.8061,#N/A N/A,23.6665,10.6069,18.351,1.8154,26.8133,33.9698
9/22/2020,7.9,1.0358,0.8031,#N/A N/A,23.5769,10.5668,18.3112,1.8115,26.7552,34.0435
9/23/2020,7.7,1.0096,0.7827,#N/A N/A,22.9801,10.2993,18.0461,1.7853,26.3679,34.5436
9/24/2020,7.74,1.0148,0.7868,#N/A N/A,23.0994,10.3528,18.0991,1.7905,26.4453,34.4424
9/25/2020,8.06,1.0568,0.8193,#N/A N/A,24.0545,10.7808,18.5233,1.8325,27.065,33.6538
9/28/2020,8.21,1.0765,0.8346,#N/A N/A,24.5021,10.9814,18.7221,1.8522,27.3555,33.2964
9/29/2020,8.06,1.0568,0.8193,#N/A N/A,24.0545,10.7808,18.5233,1.8325,27.065,33.6538
9/30/2020,8.14,1.0642,0.8626,#N/A N/A,17.9324,12.7559,22.2791,1.9062,24.3025,48.8373
10/1/2020,8.17,1.0681,0.8657,#N/A N/A,17.9985,12.8029,22.3264,1.9102,24.3541,48.7338
10/2/2020,8.26,1.0799,0.8753,#N/A N/A,18.1968,12.9439,22.4683,1.9224,24.5089,48.4261
10/5/2020,8.29,1.0838,0.8785,#N/A N/A,18.2629,12.9909,22.5156,1.9264,24.5604,48.3244
10/6/2020,8.39,1.0969,0.8891,#N/A N/A,18.4832,13.1476,22.6732,1.9399,24.7324,47.9884
10/7/2020,8.35,1.0916,0.8848,#N/A N/A,18.3951,13.085,22.6101,1.9345,24.6636,48.1223
10/8/2020,8.54,1.1165,0.905,#N/A N/A,18.8136,13.3827,22.9096,1.9601,24.9903,47.4932
10/9/2020,8.39,1.0969,0.8891,#N/A N/A,18.4832,13.1476,22.6732,1.9399,24.7324,47.9884
10/12/2020,8.47,1.1073,0.8975,#N/A N/A,18.6594,13.273,22.7993,1.9507,24.8699,47.723
10/13/2020,8.31,1.0864,0.8806,#N/A N/A,18.307,13.0223,22.5471,1.9291,24.5948,48.2568
10/14/2020,10.9,1.425,1.155,#N/A N/A,24.0127,17.081,26.6297,2.2784,29.0482,40.8586
10/15/2020,11.27,1.4734,1.1942,#N/A N/A,24.8278,17.6608,27.2129,2.3283,29.6844,39.9829
10/16/2020,11.07,1.4472,1.173,#N/A N/A,24.3872,17.3474,26.8976,2.3013,29.3405,40.4515
10/19/2020,10.52,1.3753,1.1148,#N/A N/A,23.1756,16.4855,26.0307,2.2272,28.3948,41.7988
10/20/2020,10.51,1.374,1.1137,#N/A N/A,23.1536,16.4698,26.0149,2.2258,28.3776,41.8241
10/21/2020,11.01,1.4394,1.1667,#N/A N/A,24.2551,17.2533,26.8031,2.2932,29.2373,40.5943
10/22/2020,11.23,1.4681,1.19,#N/A N/A,24.7397,17.5981,27.1498,2.3229,29.6156,40.0758
10/23/2020,10.92,1.4276,1.1572,#N/A N/A,24.0568,17.1123,26.6612,2.2811,29.0826,40.8103
10/26/2020,10.64,1.391,1.1275,#N/A N/A,23.4399,16.6735,26.2198,2.2433,28.6011,41.4972
10/27/2020,10.29,1.3453,1.0904,#N/A N/A,22.6689,16.1251,25.6681,2.1961,27.9993,42.3892
10/28/2020,9.8,1.2812,1.0385,#N/A N/A,21.5894,15.3572,24.8958,2.13,27.1568,43.7043
10/29/2020,10.27,1.3426,1.0883,#N/A N/A,22.6248,16.0937,25.6366,2.1934,27.9649,42.4413
10/30/2020,10.08,1.3178,1.0681,#N/A N/A,22.2063,15.796,24.8508,2.1262,27.1078,43.7833
11/2/2020,10.07,1.3165,1.0671,#N/A N/A,22.1842,15.7803,24.8356,2.1249,27.0911,43.8102
11/3/2020,10.36,1.3544,1.0978,#N/A N/A,22.8231,16.2348,25.2787,2.1628,27.5745,43.0422
11/4/2020,10.65,1.3923,1.1285,#N/A N/A,23.462,16.6892,25.7218,2.2007,28.0579,42.3007
11/5/2020,11.13,1.4551,1.1794,#N/A N/A,24.5194,17.4414,26.4553,2.2635,28.858,41.1279
11/6/2020,11.23,1.4681,1.19,#N/A N/A,24.7397,17.5981,26.6081,2.2766,29.0247,40.8917
11/9/2020,11.75,1.5361,1.2451,#N/A N/A,25.8853,18.413,27.4027,2.3445,29.8914,39.706
11/10/2020,12.11,1.5832,1.2833,#N/A N/A,26.6784,18.9771,27.9528,2.3916,30.4915,38.9246
11/11/2020,12.42,1.6237,1.3161,#N/A N/A,27.3613,19.4629,28.4265,2.4321,31.0082,38.276
11/12/2020,11.9,1.5557,1.261,#N/A N/A,26.2157,18.648,27.6319,2.3641,30.1414,39.3766
11/13/2020,12.25,1.6015,1.2981,#N/A N/A,26.9868,19.1965,28.1667,2.4099,30.7248,38.629
11/16/2020,12.44,1.6263,1.3182,#N/A N/A,27.4054,19.4942,28.457,2.4347,31.0415,38.2349
11/17/2020,12.4,1.6211,1.314,#N/A N/A,27.3172,19.4316,28.3959,2.4295,30.9748,38.3172
11/18/2020,12.67,1.6564,1.3426,#N/A N/A,27.912,19.8547,28.8085,2.4648,31.4249,37.7684
11/19/2020,12.86,1.6812,1.3627,#N/A N/A,28.3306,20.1524,29.0988,2.4897,31.7416,37.3916
11/20/2020,13.17,1.7218,1.3956,#N/A N/A,29.0135,20.6382,29.5725,2.5302,32.2583,36.7927
11/23/2020,13.67,1.7871,1.4486,#N/A N/A,30.115,21.4217,30.3365,2.5956,33.0917,35.866
11/24/2020,14.2,1.8564,1.5047,#N/A N/A,31.2826,22.2523,31.1464,2.6648,33.9751,34.9335
11/25/2020,14.18,1.8538,1.5026,#N/A N/A,31.2386,22.2209,31.1158,2.6622,33.9418,34.9678
11/27/2020,14.21,1.8577,1.5058,#N/A N/A,31.3047,22.2679,31.1617,2.6662,33.9918,34.9163
11/30/2020,13.68,1.7884,1.4496,#N/A N/A,30.1371,21.4374,30.3518,2.5969,33.1084,35.848
12/1/2020,14.23,1.8604,1.5079,#N/A N/A,31.3487,22.2993,31.1922,2.6688,34.0251,34.8821
12/2/2020,14.17,1.8525,1.5015,#N/A N/A,31.2165,22.2053,31.1005,2.6609,33.9251,34.9849
12/3/2020,14.08,1.8407,1.492,#N/A N/A,31.0183,22.0642,30.963,2.6492,33.7751,35.1403
12/4/2020,14.41,1.8839,1.527,#N/A N/A,31.7453,22.5814,31.4673,2.6923,34.3252,34.5772
12/7/2020,14.475,1.8924,1.5339,#N/A N/A,31.8885,22.6832,31.5666,2.7008,34.4335,34.4684
12/8/2020,14.61,1.91,1.5482,#N/A N/A,32.1859,22.8948,31.7729,2.7184,34.6585,34.2446
12/9/2020,14.43,1.8865,1.5291,#N/A N/A,31.7893,22.6127,31.4978,2.6949,34.3585,34.5437
12/10/2020,14.47,1.8917,1.5333,#N/A N/A,31.8774,22.6754,31.559,2.7001,34.4252,34.4768
12/11/2020,14.34,1.8747,1.5196,#N/A N/A,31.5911,22.4717,31.3603,2.6831,34.2085,34.6951
12/14/2020,13.84,1.8094,1.4666,#N/A N/A,30.4896,21.6881,30.5963,2.6178,33.3751,35.5615
12/15/2020,14.08,1.8407,1.492,#N/A N/A,31.0183,22.0642,30.963,2.6492,33.7751,35.1403
12/16/2020,14.21,1.8577,1.5058,#N/A N/A,31.3047,22.2679,31.1617,2.6662,33.9918,34.9163
12/17/2020,14.29,1.8682,1.5143,#N/A N/A,31.4809,22.3933,31.2839,2.6766,34.1251,34.7799
12/18/2020,14,1.8303,1.4835,#N/A N/A,30.842,21.9389,30.8408,2.6387,33.6418,35.2796
12/21/2020,13.93,1.8211,1.4761,#N/A N/A,30.6878,21.8292,30.7338,2.6295,33.5251,35.4024
12/22/2020,14.23,1.8604,1.5079,#N/A N/A,31.3487,22.2993,31.1922,2.6688,34.0251,34.8821
12/23/2020,14.34,1.8747,1.5196,#N/A N/A,31.5911,22.4717,31.3603,2.6831,34.2085,34.6951
12/24/2020,14.25,1.863,1.51,#N/A N/A,31.3928,22.3306,31.2228,2.6714,34.0585,34.848
12/28/2020,14.2,1.8564,1.5047,#N/A N/A,31.2826,22.2523,31.1464,2.6648,33.9751,34.9335
12/29/2020,14.27,1.8656,1.5121,#N/A N/A,31.4368,22.362,31.2534,2.674,34.0918,34.8139
12/30/2020,14.33,1.8734,1.5185,#N/A N/A,31.569,22.456,31.345,2.6818,34.1918,34.7121
12/31/2020,14.44,1.2128,1.5286,#N/A N/A,#N/A N/A,28.7984,24.4955,1.2204,#N/A N/A,12.8377
1/4/2021,14.325,1.2031,1.5164,#N/A N/A,#N/A N/A,28.5691,24.2766,1.2095,#N/A N/A,12.9534
1/5/2021,14.68,1.2329,1.554,#N/A N/A,#N/A N/A,29.2771,24.9522,1.2431,#N/A N/A,12.6027
1/6/2021,15.45,1.2976,1.6355,#N/A N/A,#N/A N/A,30.8127,26.4176,1.3162,#N/A N/A,11.9036
1/7/2021,15.52,1.3035,1.6429,#N/A N/A,#N/A N/A,30.9523,26.5508,1.3228,#N/A N/A,11.8439
1/8/2021,15.25,1.2808,1.6144,#N/A N/A,#N/A N/A,30.4138,26.0369,1.2972,#N/A N/A,12.0776
1/11/2021,15.52,1.3035,1.6429,#N/A N/A,#N/A N/A,30.9523,26.5508,1.3228,#N/A N/A,11.8439
1/12/2021,15.89,1.3345,1.6821,#N/A N/A,#N/A N/A,31.6902,27.2549,1.3579,#N/A N/A,11.5379
1/13/2021,16.17,1.3581,1.7117,#N/A N/A,#N/A N/A,32.2486,27.7878,1.3844,#N/A N/A,11.3167
1/14/2021,16.54,1.3891,1.7509,#N/A N/A,#N/A N/A,32.9865,28.4919,1.4195,#N/A N/A,11.037
1/15/2021,16.64,1.3975,1.7615,#N/A N/A,#N/A N/A,33.186,28.6822,1.429,#N/A N/A,10.9638
1/19/2021,16.83,1.4135,1.7816,#N/A N/A,#N/A N/A,33.5649,29.0438,1.447,#N/A N/A,10.8273
1/20/2021,16.615,1.3954,1.7589,#N/A N/A,#N/A N/A,33.1361,28.6346,1.4266,#N/A N/A,10.982
1/21/2021,16.6,1.3942,1.7573,#N/A N/A,#N/A N/A,33.1062,28.6061,1.4252,#N/A N/A,10.9929
1/22/2021,17.02,1.4295,1.8017,#N/A N/A,#N/A N/A,33.9438,29.4054,1.465,#N/A N/A,10.6941
1/25/2021,17.045,1.4316,1.8044,#N/A N/A,#N/A N/A,33.9937,29.453,1.4674,#N/A N/A,10.6769
1/26/2021,16.96,1.4244,1.7954,#N/A N/A,#N/A N/A,33.8242,29.2912,1.4593,#N/A N/A,10.7358
1/27/2021,16.86,1.416,1.7848,#N/A N/A,#N/A N/A,33.6247,29.1009,1.4498,#N/A N/A,10.806
1/28/2021,16.45,1.3816,1.7414,#N/A N/A,#N/A N/A,32.8071,28.3206,1.411,#N/A N/A,11.1037
1/29/2021,16.5,1.3858,1.7467,#N/A N/A,#N/A N/A,32.9068,28.4158,1.4157,#N/A N/A,11.0666
2/1/2021,16.81,1.4118,1.7795,#N/A N/A,#N/A N/A,33.525,29.0057,1.4451,#N/A N/A,10.8415
2/2/2021,16.72,1.4043,1.77,#N/A N/A,#N/A N/A,33.3455,28.8345,1.4366,#N/A N/A,10.9059
2/3/2021,16.665,1.3996,1.7641,#N/A N/A,#N/A N/A,33.2358,28.7298,1.4313,#N/A N/A,10.9456
2/4/2021,16.92,1.4211,1.7911,#N/A N/A,#N/A N/A,33.7444,29.2151,1.4555,#N/A N/A,10.7638
2/5/2021,17.11,1.437,1.8113,#N/A N/A,#N/A N/A,34.1233,29.5767,1.4735,#N/A N/A,10.6322
2/8/2021,17.5,1.4698,1.8525,#N/A N/A,#N/A N/A,34.9011,30.3189,1.5105,#N/A N/A,10.3719
2/9/2021,17.77,1.4924,1.8811,#N/A N/A,#N/A N/A,35.4396,30.8327,1.5361,#N/A N/A,10.1991
2/10/2021,17.69,1.4857,1.8727,#N/A N/A,#N/A N/A,35.28,30.6804,1.5285,#N/A N/A,10.2497
2/11/2021,17.13,1.4387,1.8134,#N/A N/A,#N/A N/A,34.1632,29.6147,1.4754,#N/A N/A,10.6185
2/12/2021,17.08,1.4345,1.8081,#N/A N/A,#N/A N/A,34.0635,29.5196,1.4707,#N/A N/A,10.6528
2/16/2021,17.085,1.4349,1.8086,#N/A N/A,#N/A N/A,34.0735,29.5291,1.4712,#N/A N/A,10.6493
2/17/2021,16.87,1.4169,1.7859,#N/A N/A,#N/A N/A,33.6447,29.1199,1.4508,#N/A N/A,10.799
2/18/2021,16.565,1.3912,1.7536,#N/A N/A,#N/A N/A,33.0364,28.5395,1.4219,#N/A N/A,11.0186
2/19/2021,16.56,1.3908,1.753,#N/A N/A,#N/A N/A,33.0264,28.53,1.4214,#N/A N/A,11.0223
2/22/2021,16.33,1.3715,1.7287,#N/A N/A,#N/A N/A,32.5677,28.0923,1.3996,#N/A N/A,11.194
2/23/2021,15.95,1.3396,1.6885,#N/A N/A,#N/A N/A,31.8099,27.3691,1.3636,#N/A N/A,11.4898
2/24/2021,16.2,1.3606,1.7149,#N/A N/A,#N/A N/A,32.3085,27.8449,1.3873,#N/A N/A,11.2935
2/25/2021,15.74,1.3219,1.6662,#N/A N/A,#N/A N/A,31.3911,26.9694,1.3436,#N/A N/A,11.66
2/26/2021,15.43,1.2959,1.6334,#N/A N/A,#N/A N/A,30.7728,23.0432,1.148,#N/A N/A,13.6468
3/1/2021,15.57,1.3077,1.6482,#N/A N/A,#N/A N/A,31.052,23.2794,1.1598,#N/A N/A,13.5083
3/2/2021,15.16,1.2732,1.6048,#N/A N/A,#N/A N/A,30.2343,22.5877,1.1253,#N/A N/A,13.9219
3/3/2021,15,1.2598,1.5879,#N/A N/A,#N/A N/A,29.9152,22.3178,1.1119,#N/A N/A,14.0903
3/4/2021,14.98,1.2581,1.5858,#N/A N/A,#N/A N/A,29.8754,22.2841,1.1102,#N/A N/A,14.1116
