Date,Price,P/FCF,P/EBITDA,P/E,EV/EBITDA,P/S,P/B,EV/B,EV/FCF,LTDebt/EV
8/26/21,18.85,45.7806,19.218,#N/A N/A,33.2201,2.3002,16.3172,17.7187,42.7827,9.9173
8/27/21,19.48,47.3106,19.8603,#N/A N/A,34.2427,2.3771,16.8625,18.2642,44.0997,9.6211
8/30/21,19.47,47.2863,19.8501,#N/A N/A,34.2265,2.3759,16.8538,18.2555,44.0788,9.6257
8/31/21,19.72,47.8935,20.105,#N/A N/A,34.6323,2.4064,17.0702,18.472,44.6014,9.5129
9/1/21,19.72,47.8935,20.105,#N/A N/A,34.6323,2.4064,17.0702,18.472,44.6014,9.5129
9/2/21,19.57,47.5292,19.9521,#N/A N/A,34.3888,2.3881,16.9404,18.3421,44.2878,9.5802
9/3/21,19.84,48.1849,20.2273,#N/A N/A,34.8271,2.421,17.1741,18.5759,44.8522,9.4597
9/7/21,20.02,48.6221,20.4109,#N/A N/A,35.1192,2.443,17.3299,18.7317,45.2285,9.381
9/8/21,19.38,47.0678,19.7584,#N/A N/A,34.0804,2.3649,16.7759,18.1776,43.8906,9.6669
9/9/21,19.91,48.355,20.2987,#N/A N/A,34.9407,2.4295,17.2347,18.6365,44.9986,9.4289
9/10/21,20.15,48.9378,20.5434,#N/A N/A,35.3303,2.4588,17.4425,18.8443,45.5003,9.3249
9/13/21,20.39,49.5207,20.7881,#N/A N/A,35.7198,2.4881,17.6502,19.0521,46.002,9.2232
9/14/21,20.24,49.1564,20.6352,#N/A N/A,35.4764,2.4698,17.5204,18.9222,45.6884,9.2865
9/15/21,20.66,50.1765,21.0634,#N/A N/A,36.1581,2.5211,17.8839,19.2858,46.5664,9.1115
9/16/21,21.03,51.0751,21.4406,#N/A N/A,36.7587,2.5662,18.2042,19.6062,47.3399,8.9626
9/17/21,21.62,52.508,22.0421,#N/A N/A,37.7164,2.6382,18.7149,20.117,48.5733,8.735
9/20/21,21.29,51.7065,21.7057,#N/A N/A,37.1807,2.5979,18.4293,19.8313,47.8834,8.8608
9/21/21,21.34,51.828,21.7566,#N/A N/A,37.2619,2.604,18.4726,19.8746,47.988,8.8415
9/22/21,21.6,52.4594,22.0217,#N/A N/A,37.6839,2.6358,18.6976,20.0997,48.5315,8.7425
9/23/21,21.63,52.5323,22.0523,#N/A N/A,37.7326,2.6394,18.7236,20.1256,48.5942,8.7312
9/24/21,21.33,51.8037,21.7464,#N/A N/A,37.2457,2.6028,18.4639,19.8659,47.9671,8.8454
9/27/21,21.65,52.5809,22.0727,#N/A N/A,37.7651,2.6419,18.7409,20.143,48.636,8.7237
9/28/21,21.3,51.7308,21.7159,#N/A N/A,37.197,2.5992,18.4379,19.8399,47.9043,8.857
9/29/21,21.54,52.3137,21.9605,#N/A N/A,37.5865,2.6284,18.6457,20.0477,48.4061,8.7652
9/30/21,22.01,29.9983,24.2233,#N/A N/A,36.4589,3.1858,153.4574,179.5462,33.4235,11.7983
10/1/21,22.57,30.7616,24.8396,#N/A N/A,37.2556,3.2669,157.3619,183.47,34.1539,11.546
10/4/21,22.41,30.5435,24.6635,#N/A N/A,37.028,3.2437,156.2463,182.3489,33.9452,11.617
10/5/21,22.7,30.9387,24.9827,#N/A N/A,37.4406,3.2857,158.2682,184.3809,34.3235,11.4889
10/6/21,22.46,30.6116,24.7186,#N/A N/A,37.0991,3.251,156.5949,182.6992,34.0104,11.5947
10/7/21,23.26,31.702,25.599,#N/A N/A,38.2374,3.3667,162.1726,188.3047,35.0539,11.2495
10/8/21,23.4,31.8928,25.7531,#N/A N/A,38.4366,3.387,163.1488,189.2856,35.2365,11.1912
10/11/21,23.15,31.5521,25.478,#N/A N/A,38.0809,3.3508,161.4057,187.5339,34.9104,11.2958
10/12/21,23.03,31.3885,25.3459,#N/A N/A,37.9101,3.3335,160.569,186.6931,34.7539,11.3467
10/13/21,22.79,31.0614,25.0818,#N/A N/A,37.5687,3.2987,158.8957,185.0115,34.4409,11.4498
10/14/21,22.71,30.9524,24.9937,#N/A N/A,37.4548,3.2871,158.338,184.4509,34.3365,11.4846
10/15/21,22.51,30.6798,24.7736,#N/A N/A,37.1703,3.2582,156.9435,183.0496,34.0756,11.5725
10/18/21,22,29.9847,24.2123,#N/A N/A,36.4446,3.1844,153.3877,179.4761,33.4104,11.8029
10/19/21,22.34,30.4481,24.5865,#N/A N/A,36.9284,3.2336,155.7583,181.8584,33.8539,11.6483
10/20/21,22.8,31.075,25.0928,#N/A N/A,37.5829,3.3002,158.9655,185.0816,34.4539,11.4455
10/21/21,22.76,31.0205,25.0487,#N/A N/A,37.526,3.2944,158.6866,184.8013,34.4017,11.4628
10/22/21,22.15,30.1891,24.3774,#N/A N/A,36.6581,3.2061,154.4335,180.5271,33.6061,11.7342
10/25/21,21.94,29.9029,24.1463,#N/A N/A,36.3593,3.1757,152.9694,179.0557,33.3322,11.8306
10/26/21,21.74,29.6303,23.9262,#N/A N/A,36.0747,3.1467,151.575,177.6543,33.0713,11.924
10/27/21,21.2,28.8943,23.3319,#N/A N/A,35.3064,3.0686,147.81,173.8707,32.3669,12.1834
10/28/21,21.47,29.2623,23.629,#N/A N/A,35.6906,3.1077,149.6925,175.7625,32.7191,12.0523
10/29/21,21.7,29.5758,23.8822,#N/A N/A,36.0178,3.1409,151.2961,177.3741,33.0191,11.9428
11/1/21,21.77,29.6712,23.9592,#N/A N/A,36.1174,3.1511,151.7841,177.8646,33.1104,11.9099
11/2/21,24.1,32.8469,26.5235,#N/A N/A,39.2768,3.4883,168.0293,193.4237,36.0068,10.9518
11/3/21,25.6,34.8913,28.1743,#N/A N/A,41.4014,3.7054,178.4875,203.8861,37.9545,10.3898
11/4/21,25.52,34.7822,28.0863,#N/A N/A,41.2881,3.6939,177.9298,203.3281,37.8506,10.4183
11/5/21,26.24,35.7636,28.8787,#N/A N/A,42.3078,3.7981,182.9497,208.3501,38.7855,10.1672
11/8/21,25.65,34.9594,28.2294,#N/A N/A,41.4722,3.7127,178.8361,204.2349,38.0194,10.3721
11/9/21,25.6,34.8913,28.1743,#N/A N/A,41.4014,3.7054,178.4875,203.8861,37.9545,10.3898
11/10/21,25.3,34.4824,27.8442,#N/A N/A,40.9765,3.662,176.3959,201.7937,37.565,10.4976
11/11/21,25.5,34.755,28.0643,#N/A N/A,41.2597,3.691,177.7903,203.1886,37.8246,10.4255
11/12/21,25.26,34.4279,27.8001,#N/A N/A,40.9198,3.6562,176.117,201.5147,37.513,10.5121
11/15/21,25.8,35.1639,28.3944,#N/A N/A,41.6846,3.7344,179.882,205.2811,38.2142,10.3192
11/16/21,25.81,35.1775,28.4055,#N/A N/A,41.6988,3.7358,179.9517,205.3509,38.2272,10.3157
11/17/21,25.59,34.8776,28.1633,#N/A N/A,41.3872,3.704,178.4178,203.8164,37.9415,10.3934
11/18/21,25.29,34.4688,27.8332,#N/A N/A,40.9623,3.6606,176.3262,201.7239,37.552,10.5012
11/19/21,25.2,34.3461,27.7341,#N/A N/A,40.8348,3.6475,175.6987,201.0962,37.4351,10.534
11/22/21,25.33,34.5233,27.8772,#N/A N/A,41.019,3.6664,176.605,202.0029,37.6039,10.4867
11/23/21,25.34,34.5369,27.8882,#N/A N/A,41.0331,3.6678,176.6748,202.0727,37.6169,10.4831
11/24/21,25.17,34.3052,27.7011,#N/A N/A,40.7923,3.6432,175.4895,200.8869,37.3962,10.5449
11/26/21,24,32.7106,26.4134,#N/A N/A,39.1352,3.4739,167.3321,192.7262,35.877,10.9915
11/29/21,24,32.7106,26.4134,#N/A N/A,39.1352,3.4739,167.3321,192.7262,35.877,10.9915
11/30/21,23.82,32.4652,26.2153,#N/A N/A,38.8803,3.4478,166.0771,191.4707,35.6433,11.0635
12/1/21,23.97,32.6697,26.3804,#N/A N/A,39.0927,3.4695,167.1229,192.5169,35.838,11.0034
12/2/21,24.18,32.9559,26.6115,#N/A N/A,39.3902,3.4999,168.587,193.9817,36.1107,10.9203
12/3/21,24.06,32.7923,26.4795,#N/A N/A,39.2202,3.4825,167.7504,193.1447,35.9549,10.9676
12/6/21,24.3,33.1194,26.7436,#N/A N/A,39.5601,3.5173,169.4237,194.8187,36.2665,10.8734
12/7/21,24.96,34.019,27.47,#N/A N/A,40.4949,3.6128,174.0253,199.4222,37.1235,10.6224
12/8/21,25.25,34.4142,27.7891,#N/A N/A,40.9056,3.6548,176.0473,201.4449,37.5,10.5157
12/9/21,24.61,33.542,27.0848,#N/A N/A,39.9992,3.5622,171.5851,196.9809,36.669,10.754
12/10/21,24.05,32.7787,26.4685,#N/A N/A,39.206,3.4811,167.6807,193.0749,35.9419,10.9716
12/13/21,23.85,32.5061,26.2484,#N/A N/A,38.9228,3.4521,166.2862,191.6799,35.6822,11.0515
12/14/21,23.94,32.6288,26.3474,#N/A N/A,39.0502,3.4652,166.9137,192.3077,35.7991,11.0154
12/15/21,24.04,32.7651,26.4575,#N/A N/A,39.1919,3.4796,167.6109,193.0052,35.9289,10.9756
12/16/21,23.2,31.6202,25.533,#N/A N/A,38.0021,3.3581,161.7543,187.1462,34.8383,11.3192
12/17/21,24.23,33.024,26.6666,#N/A N/A,39.461,3.5071,168.9357,194.3304,36.1756,10.9007
12/20/21,23.66,32.2472,26.0392,#N/A N/A,38.6537,3.4246,164.9615,190.3547,35.4355,11.1284
12/21/21,24.24,33.0377,26.6776,#N/A N/A,39.4751,3.5086,169.0054,194.4002,36.1886,10.8968
12/22/21,24.18,32.9559,26.6115,#N/A N/A,39.3902,3.4999,168.587,193.9817,36.1107,10.9203
12/23/21,24.29,33.1058,26.7326,#N/A N/A,39.546,3.5158,169.354,194.7489,36.2535,10.8773
12/27/21,24.88,33.91,27.3819,#N/A N/A,40.3816,3.6012,173.4676,198.8642,37.0196,10.6522
12/28/21,25.26,34.4279,27.8001,#N/A N/A,40.9198,3.6562,176.117,201.5147,37.513,10.5121
12/29/21,25.37,34.5778,27.9212,#N/A N/A,41.0756,3.6722,176.8839,202.2819,37.6558,10.4722
12/30/21,25.2,34.3461,27.7341,#N/A N/A,40.8348,3.6475,175.6987,201.0962,37.4351,10.534
12/31/21,25.49,31.9931,28.6011,#N/A N/A,32.8911,4.5954,20.4557,22.4555,33.0027,10.3823
1/3/22,25.7,32.2567,28.8368,#N/A N/A,33.1374,4.6333,20.6242,22.6237,33.2498,10.3052
1/4/22,25.12,31.5287,28.186,#N/A N/A,32.4572,4.5287,20.1588,22.1593,32.5673,10.5212
1/5/22,23.86,29.9473,26.7722,#N/A N/A,30.9795,4.3016,19.1476,21.1504,31.0845,11.023
1/6/22,23.25,29.1816,26.0877,#N/A N/A,30.264,4.1916,18.6581,20.662,30.3667,11.2836
1/7/22,23.35,29.3071,26.1999,#N/A N/A,30.3813,4.2096,18.7383,20.742,30.4844,11.24
1/10/22,23,28.8678,25.8072,#N/A N/A,29.9708,4.1465,18.4575,20.4618,30.0725,11.394
1/11/22,23.02,28.893,25.8297,#N/A N/A,29.9943,4.1501,18.4735,20.4778,30.096,11.3851
1/12/22,22.38,28.0897,25.1115,#N/A N/A,29.2437,4.0348,17.9599,19.9653,29.3429,11.6773
1/13/22,21.01,26.3702,23.5743,#N/A N/A,27.6369,3.7878,16.8605,18.8684,27.7307,12.3562
1/14/22,20.12,25.2531,22.5757,#N/A N/A,26.5931,3.6273,16.1463,18.1557,26.6833,12.8412
1/18/22,20.7,25.9811,23.2265,#N/A N/A,27.2734,3.7319,16.6117,18.6202,27.3659,12.5209
1/19/22,20.8,26.1066,23.3387,#N/A N/A,27.3907,3.7499,16.692,18.7002,27.4835,12.4673
1/20/22,21.95,27.55,24.6291,#N/A N/A,28.7394,3.9572,17.6148,19.621,28.8369,11.8822
1/21/22,21.54,27.0354,24.169,#N/A N/A,28.2585,3.8833,17.2858,19.2927,28.3544,12.0844
1/24/22,22.36,28.0646,25.0891,#N/A N/A,29.2202,4.0312,17.9439,19.9493,29.3193,11.6867
1/25/22,21.81,27.3743,24.472,#N/A N/A,28.5752,3.932,17.5025,19.5089,28.6721,11.9505
1/26/22,21.81,27.3743,24.472,#N/A N/A,28.5752,3.932,17.5025,19.5089,28.6721,11.9505
1/27/22,21.73,27.2738,24.3822,#N/A N/A,28.4814,3.9176,17.4383,19.4449,28.578,11.9898
1/28/22,22.32,28.0144,25.0442,#N/A N/A,29.1733,4.0239,17.9118,19.9173,29.2723,11.7055
1/31/22,23.78,29.8468,26.6824,#N/A N/A,30.8856,4.2872,19.0834,21.0863,30.9904,11.0565
2/1/22,23.5,29.4954,26.3682,#N/A N/A,30.5572,4.2367,18.8587,20.8621,30.6609,11.1753
2/2/22,23.25,29.1816,26.0877,#N/A N/A,30.264,4.1916,18.6581,20.662,30.3667,11.2836
2/3/22,23.36,29.3197,26.2112,#N/A N/A,30.3931,4.2114,18.7464,20.75,30.4961,11.2357
2/4/22,23.29,29.2318,26.1326,#N/A N/A,30.311,4.1988,18.6902,20.694,30.4137,11.2661
2/7/22,23.95,30.0602,26.8732,#N/A N/A,31.085,4.3178,19.2198,21.2224,31.1904,10.9856
2/8/22,24.45,30.6878,27.4342,#N/A N/A,31.6714,4.408,19.6211,21.6228,31.7788,10.7822
2/9/22,25.08,31.4785,28.1411,#N/A N/A,32.4103,4.5215,20.1267,22.1272,32.5202,10.5364
2/10/22,25.26,31.7044,28.3431,#N/A N/A,32.6214,4.554,20.2711,22.2714,32.732,10.4682
2/11/22,25.22,31.6542,28.2982,#N/A N/A,32.5745,4.5468,20.239,22.2393,32.6849,10.4833
2/14/22,25.27,31.717,28.3543,#N/A N/A,32.6331,4.5558,20.2791,22.2794,32.7438,10.4644
2/15/22,26.48,33.2357,29.712,#N/A N/A,34.0522,4.7739,21.2502,23.2482,34.1677,10.0283
2/16/22,26.06,32.7085,29.2407,#N/A N/A,33.5596,4.6982,20.9131,22.9119,33.6734,10.1755
2/17/22,25.785,32.3634,28.9321,#N/A N/A,33.3068,4.6486,20.6924,22.7393,33.4197,10.2528
2/18/22,26.38,33.1102,29.5998,#N/A N/A,34.0062,4.7559,21.1699,23.2168,34.1215,10.0419
2/22/22,25.86,32.4575,29.0163,#N/A N/A,33.395,4.6622,20.7526,22.7995,33.5082,10.2257
2/23/22,25.39,31.8676,28.4889,#N/A N/A,32.8425,4.5774,20.3754,22.4223,32.9538,10.3977
2/24/22,27.05,33.9511,30.3515,#N/A N/A,34.7938,4.8767,21.7076,23.7545,34.9118,9.8146
2/25/22,27.21,34.1519,30.5311,#N/A N/A,34.9819,4.9055,21.836,23.8829,35.1005,9.7618
2/28/22,27.19,34.1268,30.5086,#N/A N/A,34.9584,4.9019,21.8199,23.8669,35.0769,9.7684
3/1/22,27.21,34.1519,30.5311,#N/A N/A,34.9819,4.9055,21.836,23.8829,35.1005,9.7618
3/2/22,27.33,34.3025,30.6657,#N/A N/A,35.123,4.9272,21.9323,23.9792,35.2421,9.7226
3/3/22,26.74,33.562,30.0037,#N/A N/A,34.4294,4.8208,21.4588,23.5057,34.5462,9.9185
3/4/22,26.18,32.8591,29.3753,#N/A N/A,33.7711,4.7198,21.0094,23.0563,33.8856,10.1118
3/7/22,25.95,32.5705,29.1173,#N/A N/A,33.5008,4.6784,20.8248,22.8717,33.6144,10.1934
3/8/22,25.28,31.7295,28.3655,#N/A N/A,32.7132,4.5576,20.2872,22.334,32.8241,10.4388
3/9/22,27.08,33.9888,30.3852,#N/A N/A,34.8291,4.8821,21.7317,23.7786,34.9472,9.8047
3/10/22,26.09,32.7462,29.2744,#N/A N/A,33.6653,4.7036,20.9372,22.9841,33.7795,10.1436
3/11/22,24.63,30.9137,27.6362,#N/A N/A,31.9491,4.4404,19.7655,21.8124,32.0574,10.6885
3/14/22,23.86,29.9473,26.7722,#N/A N/A,31.0439,4.3016,19.1476,21.1944,31.1492,11.0001
3/15/22,24.2,30.374,27.1537,#N/A N/A,31.4436,4.3629,19.4205,21.4673,31.5502,10.8603
3/16/22,24.96,31.3279,28.0064,#N/A N/A,32.337,4.4999,20.0304,22.0772,32.4467,10.5603
3/17/22,25.56,32.081,28.6797,#N/A N/A,33.0423,4.6081,20.5119,22.5587,33.1544,10.3348
3/18/22,25.4,31.8801,28.5001,#N/A N/A,32.8542,4.5792,20.3835,22.4303,32.9656,10.394
3/21/22,24.99,31.3655,28.0401,#N/A N/A,32.3723,4.5053,20.0544,22.1013,32.482,10.5488
3/22/22,25.65,32.1939,28.7807,#N/A N/A,33.1481,4.6243,20.5841,22.631,33.2605,10.3019
3/23/22,24.43,30.6627,27.4117,#N/A N/A,31.714,4.4043,19.605,21.6519,31.8215,10.7677
3/24/22,25.09,31.4911,28.1523,#N/A N/A,32.4898,4.5233,20.1347,22.1815,32.6,10.5106
3/25/22,25.4,31.8801,28.5001,#N/A N/A,32.8542,4.5792,20.3835,22.4303,32.9656,10.394
3/28/22,25.36,31.8299,28.4553,#N/A N/A,32.8072,4.572,20.3514,22.3982,32.9185,10.4089
3/29/22,26.55,33.3235,29.7905,#N/A N/A,34.2061,4.7866,21.3063,23.3533,34.3221,9.9832
3/30/22,26.29,32.9972,29.4988,#N/A N/A,33.9004,4.7397,21.0977,23.1446,34.0154,10.0732
3/31/22,26.76,37.1875,30.7308,60.0838,33.919,4.8666,20.395,22.2671,38.0639,9.9021
4/1/22,26.69,37.0903,30.6504,59.9266,33.838,4.8538,20.3416,22.214,37.9731,9.9258
4/4/22,26.48,36.7984,30.4093,59.4551,33.5952,4.8156,20.1816,22.0546,37.7005,9.9975
4/5/22,25.87,35.9507,29.7088,58.0855,32.8897,4.7047,19.7167,21.5915,36.9089,10.212
4/6/22,26.31,36.5622,30.2141,59.0734,33.3986,4.7847,20.052,21.9255,37.4799,10.0564
4/7/22,26.54,36.8818,30.4782,59.5898,33.6646,4.8266,20.2273,22.1001,37.7784,9.9769
4/8/22,26.52,36.854,30.4552,59.5449,33.6414,4.8229,20.2121,22.0849,37.7525,9.9838
4/11/22,26.43,36.729,30.3519,59.3429,33.5373,4.8065,20.1435,22.0166,37.6357,10.0148
4/12/22,27.4,38.0769,31.4658,61.5208,34.6591,4.983,20.8828,22.753,38.8945,9.6906
4/13/22,27.46,38.1603,31.5347,61.6555,34.7285,4.9939,20.9285,22.7986,38.9724,9.6713
4/14/22,26.59,36.9513,30.5356,59.7021,33.7224,4.8356,20.2654,22.1381,37.8433,9.9598
4/18/22,26.35,36.6178,30.26,59.1632,33.4448,4.792,20.0825,21.9559,37.5318,10.0425
4/19/22,27.09,37.6461,31.1098,60.8247,34.3006,4.9266,20.6465,22.5177,38.4922,9.7919
4/20/22,27.3,37.938,31.351,61.2962,34.5435,4.9648,20.8065,22.6771,38.7647,9.7231
4/21/22,26.7,37.1042,30.6619,59.9491,33.8496,4.8557,20.3493,22.2216,37.9861,9.9224
4/22/22,24.49,34.033,28.124,54.987,31.2938,4.4537,18.6649,20.5438,35.118,10.7327
4/25/22,25,34.7417,28.7097,56.1321,32.0035,4.5465,19.0536,21.0097,35.9144,10.4947
4/26/22,23.63,32.8379,27.1364,53.0561,30.4126,4.2973,18.0095,19.9653,34.129,11.0437
4/27/22,23.03,32.0041,26.4473,51.7089,29.7158,4.1882,17.5522,19.5079,33.3471,11.3027
4/28/22,22.99,31.9485,26.4014,51.6191,29.6694,4.181,17.5217,19.4774,33.295,11.3204
4/29/22,22.52,31.2953,25.8617,50.5638,29.1236,4.0955,17.1635,19.1191,32.6825,11.5325
5/2/22,23.27,32.3376,26.723,52.2478,29.9945,4.2319,17.7351,19.6908,33.6599,11.1977
5/3/22,22.73,31.5872,26.1028,51.0353,29.3675,4.1337,17.3235,19.2792,32.9562,11.4368
5/4/22,22.97,31.9207,26.3784,51.5742,29.6462,4.1773,17.5065,19.4621,33.269,11.3292
5/5/22,22.18,30.8229,25.4712,49.8004,28.7288,4.0336,16.9044,18.8599,32.2395,11.691
5/6/22,20.99,29.1692,24.1046,47.1285,27.3469,3.8172,15.9974,17.9527,30.6887,12.2818
5/9/22,19.11,26.5566,21.9457,42.9074,25.1881,3.4753,14.5646,16.5355,28.2661,13.3344
5/10/22,19.81,27.5293,22.7495,44.4791,26.0019,3.6026,15.0981,17.0697,29.1794,12.9171
5/11/22,20.15,28.0018,23.14,45.2425,26.3971,3.6645,15.3572,17.3292,29.6229,12.7237
5/12/22,21.04,29.2386,24.1621,47.2408,27.4318,3.8263,16.0355,18.0084,30.784,12.2438
5/13/22,22.52,31.2953,25.8617,50.5638,29.1523,4.0955,17.1635,19.1379,32.7148,11.5212
5/16/22,22.27,30.9479,25.5746,50.0025,28.8617,4.05,16.973,18.9471,32.3887,11.6372
5/17/22,22.59,31.3926,25.9421,50.721,29.2337,4.1082,17.2168,19.1914,32.8061,11.4891
5/18/22,21.68,30.128,24.897,48.6778,28.1758,3.9427,16.5233,18.4969,31.6189,11.9205
5/19/22,21.73,30.1975,24.9544,48.79,28.2339,3.9518,16.5614,18.535,31.6842,11.8959
5/20/22,21.66,30.1002,24.8741,48.6328,28.1526,3.9391,16.508,18.4816,31.5929,11.9303
5/23/22,21.69,30.1419,24.9085,48.7002,28.1874,3.9445,16.5309,18.5045,31.632,11.9155
5/24/22,21.16,29.4054,24.2999,47.5102,27.5713,3.8481,16.127,18.1,30.9406,12.1818
5/25/22,21.22,29.4888,24.3688,47.6449,27.6411,3.8591,16.1727,18.1458,31.0188,12.1511
5/26/22,21.23,29.5027,24.3802,47.6674,27.6527,3.8609,16.1803,18.1534,31.0319,12.146
5/27/22,21.53,29.9196,24.7248,48.341,28.0014,3.9154,16.409,18.3824,31.4233,11.9947
5/31/22,21.47,29.8362,24.6559,48.2062,27.9317,3.9045,16.3632,18.3366,31.345,12.0246
6/1/22,21.02,29.2108,24.1391,47.1959,27.4085,3.8227,16.0203,17.9932,30.7579,12.2542
6/2/22,22.01,30.5866,25.276,49.4187,28.5595,4.0027,16.7748,18.7487,32.0495,11.7603
6/3/22,21.74,30.2114,24.9659,48.8125,28.2456,3.9536,16.569,18.5427,31.6972,11.891
6/6/22,21.66,30.1002,24.8741,48.6328,28.1526,3.9391,16.508,18.4816,31.5929,11.9303
6/7/22,21.8,30.2948,25.0348,48.9472,28.3153,3.9645,16.6147,18.5884,31.7755,11.8617
6/8/22,21.2,29.461,24.3458,47.6,27.6178,3.8554,16.1575,18.1305,30.9927,12.1613
6/9/22,20.51,28.5021,23.5534,46.0508,26.8157,3.7299,15.6316,17.6039,30.0926,12.5251
6/10/22,20.77,28.8634,23.852,46.6345,27.1179,3.7772,15.8297,17.8024,30.4318,12.3855
6/13/22,19.85,27.5849,22.7955,44.5689,26.0484,3.6099,15.1286,17.1003,29.2315,12.894
6/14/22,19.72,27.4043,22.6462,44.277,25.8973,3.5863,15.0295,17.001,29.0619,12.9693
6/15/22,20.1,27.9323,23.0826,45.1302,26.339,3.6554,15.3191,17.291,29.5577,12.7518
6/16/22,19.31,26.8345,22.1753,43.3564,25.4206,3.5117,14.717,16.6881,28.5271,13.2124
6/17/22,19.83,27.5571,22.7725,44.524,26.0251,3.6063,15.1133,17.085,29.2054,12.9055
6/21/22,20.03,27.8351,23.0022,44.973,37.5141,3.6426,15.2657,24.6273,42.0984,8.9531
6/22/22,20.45,28.4187,23.4845,45.9161,38.2384,3.719,15.5858,25.1027,42.9112,8.7835
6/23/22,21.02,29.2108,24.1391,47.1959,39.2214,3.8227,16.0203,25.748,44.0143,8.5634
6/24/22,21.67,30.1141,24.8855,48.6553,40.3423,3.9409,16.5157,26.4839,45.2722,8.3255
6/27/22,22.02,30.6005,25.2875,49.4411,40.9459,4.0045,16.7824,26.8802,45.9495,8.2027
6/28/22,21.22,29.4888,24.3688,47.6449,39.5663,3.8591,16.1727,25.9745,44.4013,8.4888
6/29/22,21.15,29.3915,24.2884,47.4878,39.4455,3.8463,16.1194,25.8952,44.2658,8.5147
6/30/22,20.96,3119.1172,31.6898,39.6439,56.8855,3.8031,3.17,3.7991,856.5462,17.7323
7/1/22,21.97,3269.4181,33.2168,41.5542,59.2525,3.9863,3.3227,3.9572,892.1879,17.0239
7/5/22,21.62,3217.3336,32.6876,40.8922,58.4606,3.9228,3.2698,3.9043,880.264,17.2545
7/6/22,22.65,3370.6109,34.2449,42.8404,60.7911,4.1097,3.4256,4.06,915.3544,16.5931
7/7/22,23.4,3482.2205,35.3788,44.2589,62.488,4.2458,3.539,4.1733,940.9057,16.1425
7/8/22,23.62,3514.9593,35.7115,44.675,62.9858,4.2857,3.5723,4.2065,948.4008,16.0149
7/11/22,22.79,3391.4447,34.4566,43.1052,61.1079,4.1351,3.4468,4.0811,920.124,16.507
7/12/22,21.57,3209.893,32.612,40.7976,58.3475,3.9137,3.2622,3.8968,878.5606,17.288
7/13/22,21.19,3153.3441,32.0375,40.0789,57.4877,3.8448,3.2048,3.8393,865.6146,17.5465
7/14/22,22.01,3275.3706,33.2773,41.6299,59.343,3.9936,3.3288,3.9633,893.5507,16.9979
7/15/22,23.44,3488.173,35.4393,44.3346,62.5785,4.253,3.5451,4.1793,942.2685,16.1191
7/18/22,22.8,3392.9328,34.4717,43.1241,61.1305,4.1369,3.4483,4.0826,920.4647,16.5009
7/19/22,23.33,3471.8036,35.273,44.1265,62.3296,4.2331,3.5284,4.1627,938.521,16.1835
7/20/22,23.71,3528.3525,35.8475,44.8453,63.1894,4.302,3.5859,4.2201,951.467,15.9633
7/21/22,24.2,3601.2708,36.5884,45.772,64.2981,4.3909,3.66,4.2942,968.1605,15.688
7/22/22,24.18,3598.2945,36.5581,45.7342,64.2528,4.3873,3.657,4.2912,967.4791,15.6991
7/25/22,23.72,3529.8406,35.8627,44.8642,63.212,4.3039,3.5874,4.2216,951.8076,15.9576
7/26/22,23.89,3555.1388,36.1197,45.1857,63.5967,4.3347,3.6131,4.2473,957.5993,15.861
7/27/22,23.83,3546.21,36.029,45.0722,63.4609,4.3238,3.6041,4.2383,955.5552,15.895
7/28/22,24.55,3653.3553,37.1176,46.434,65.09,4.4545,3.7129,4.3471,980.0844,15.4972
7/29/22,25,3720.321,37.7979,47.2852,66.1081,4.5361,3.781,4.4151,995.4152,15.2585
8/1/22,25.26,3759.0124,38.191,47.7769,66.6964,4.5833,3.8203,4.4543,1004.273,15.1239
8/2/22,26.24,3904.849,39.6727,49.6305,68.9137,4.7611,3.9685,4.6024,1037.66,14.6373
8/3/22,26.36,3922.7065,39.8541,49.8575,69.2479,4.7829,3.9867,4.6248,1042.6917,14.5666
8/4/22,26.05,3876.5745,39.3854,49.2711,68.5458,4.7266,3.9398,4.5779,1032.1194,14.7159
8/5/22,26.42,3931.6353,39.9448,49.971,69.3838,4.7938,3.9958,4.6338,1044.7379,14.5381
8/8/22,26.55,3950.9809,40.1414,50.2168,69.6782,4.8173,4.0154,4.6535,1049.1715,14.4767
8/9/22,25.72,3827.4663,38.8865,48.647,67.7983,4.6667,3.8899,4.5279,1020.865,14.8781
8/10/22,26.05,3876.5745,39.3854,49.2711,68.5458,4.7266,3.9398,4.5779,1032.1194,14.7159
8/11/22,25.63,3814.0731,38.7504,48.4768,67.5945,4.6504,3.8763,4.5143,1017.7956,14.923
8/12/22,25.78,3836.395,38.9772,48.7605,67.9342,4.6776,3.899,4.537,1022.9113,14.8483
8/15/22,26.18,3895.9202,39.582,49.517,68.8402,4.7502,3.9595,4.5975,1036.5529,14.6529
8/16/22,25.33,3769.4293,38.2968,47.9093,66.915,4.596,3.8309,4.4689,1007.5644,15.0745
8/17/22,25,3720.321,37.7979,47.2852,66.1676,4.5361,3.781,4.419,996.31,15.2448
8/18/22,25.02,3723.2973,37.8282,47.323,66.2129,4.5397,3.784,4.4221,996.9921,15.2343
8/19/22,25.15,3742.643,38.0247,47.5689,66.5073,4.5633,3.8037,4.4417,1001.4256,15.1669
