date,_TYPE_,_FREQ_,total_volume
03/06/2020,1,3197,4542118
03/09/2020,1,3423,4247125
03/10/2020,1,3131,3513542
03/11/2020,1,3302,3683961
03/12/2020,1,3724,4458297
03/13/2020,1,3770,4462489
03/16/2020,1,3844,4528325
03/17/2020,1,3712,3490906
03/18/2020,1,3750,4725117
03/19/2020,1,3400,3594313
03/20/2020,1,3428,4596852
03/23/2020,1,3508,3828171
03/24/2020,1,3375,3544702
03/25/2020,1,3520,4585450
03/26/2020,1,3456,4246551
03/27/2020,1,3273,3602238
03/30/2020,1,3314,3465048
03/31/2020,1,3139,3371628
04/01/2020,1,3046,3589773
04/02/2020,1,2908,2986381
04/03/2020,1,2772,3136963
04/06/2020,1,3139,3543309
04/07/2020,1,3162,3651057
04/08/2020,1,3008,3217490
04/09/2020,1,3280,4312852
04/13/2020,1,3014,2654238
04/14/2020,1,3072,3009557
04/15/2020,1,2887,2974574
04/16/2020,1,2752,2277059
04/17/2020,1,3015,3434780
04/20/2020,1,2851,3014870
04/21/2020,1,2861,2812810
04/22/2020,1,2589,2336127
04/23/2020,1,2705,2501691
04/24/2020,1,2657,2909333
04/27/2020,1,2927,2397429
04/28/2020,1,2685,2221902
04/29/2020,1,2905,3336675
04/30/2020,1,2697,2473758
05/01/2020,1,2907,3511359
05/04/2020,1,2640,2424984
05/05/2020,1,2602,2104762
05/06/2020,1,2451,2438413
05/07/2020,1,2483,2177754
05/08/2020,1,2667,2961639
05/11/2020,1,2629,2511877
05/12/2020,1,2555,2676681
05/13/2020,1,2798,4508639
05/14/2020,1,2681,3359796
05/15/2020,1,2464,3348769
05/18/2020,1,2854,3130426
05/19/2020,1,2399,1926026
05/20/2020,1,2543,2463460
05/21/2020,1,2245,2334564
05/22/2020,1,2187,2450570
05/26/2020,1,2742,2863631
05/27/2020,1,2571,3221055
05/28/2020,1,2584,3186992
05/29/2020,1,2505,3447419
06/01/2020,1,2385,2031964
06/02/2020,1,2519,2010250
06/03/2020,1,2866,3088639
06/04/2020,1,2587,2515323
06/05/2020,1,3164,3891806
06/08/2020,1,2830,2142763
06/09/2020,1,2634,1854308
06/10/2020,1,2748,2578653
06/11/2020,1,3331,5823795
06/12/2020,1,3114,5940216
06/15/2020,1,2999,3856715
06/16/2020,1,2928,3056252
06/17/2020,1,2526,2553200
06/18/2020,1,2439,2109207
06/19/2020,1,2738,4205413
06/22/2020,1,2392,2470489
06/23/2020,1,2367,2160500
06/24/2020,1,2649,4756627
06/25/2020,1,2399,2810095
06/26/2020,1,2570,4121691
06/29/2020,1,2391,2350977
06/30/2020,1,2319,2433448
07/01/2020,1,2230,2270079
07/02/2020,1,2455,2733681
07/06/2020,1,2396,2182517
07/07/2020,1,2185,1897318
07/08/2020,1,2108,2177206
07/09/2020,1,2300,2677104
07/10/2020,1,2303,2560330
07/13/2020,1,2638,3457753
07/14/2020,1,2349,2849580
07/15/2020,1,2422,2770619
07/16/2020,1,2067,1650710
07/17/2020,1,2157,2157094
07/20/2020,1,2391,1754275
07/21/2020,1,2293,1852639
07/22/2020,1,2134,1864276
07/23/2020,1,2276,2253412
07/24/2020,1,2193,2648332
07/27/2020,1,2075,1610195
07/28/2020,1,2065,1412264
07/29/2020,1,2131,1669843
07/30/2020,1,2254,1944591
07/31/2020,1,2244,2730975
08/03/2020,1,2337,1583072
08/04/2020,1,2251,1424346
08/05/2020,1,2298,2073911
08/06/2020,1,2303,1614997
08/07/2020,1,2213,2405515
08/10/2020,1,2321,1784393
08/11/2020,1,2431,2513422
08/12/2020,1,2260,2320652
08/13/2020,1,2144,1803931
08/14/2020,1,2153,2405211
08/17/2020,1,2159,1256690
08/18/2020,1,2090,2144631
08/19/2020,1,2201,2401494
08/20/2020,1,2126,1770740
08/21/2020,1,2088,2307663
08/24/2020,1,2282,1934407
08/25/2020,1,2173,1461905
08/26/2020,1,2416,2619511
08/27/2020,1,2489,2253757
08/28/2020,1,2465,2145446
08/31/2020,1,2337,1930619
09/01/2020,1,2240,1380621
09/02/2020,1,2650,2776207
09/03/2020,1,2878,4325520
09/04/2020,1,2800,4026701
09/08/2020,1,2549,2919859
09/09/2020,1,2247,2128113
09/10/2020,1,2151,2576729
09/11/2020,1,2258,2936241
09/14/2020,1,2058,1650870
09/15/2020,1,1940,1317191
09/16/2020,1,1990,2328884
09/17/2020,1,2096,2522872
09/18/2020,1,2234,3096835
09/21/2020,1,2428,2833359
09/22/2020,1,2070,1771750
09/23/2020,1,2220,2924269
09/24/2020,1,2097,2450334
09/25/2020,1,2011,1851592
09/28/2020,1,2043,1769621
09/29/2020,1,1769,1455754
09/30/2020,1,2006,2852885
10/01/2020,1,1880,1705735
10/02/2020,1,2039,2668254
10/05/2020,1,1930,1515097
10/06/2020,1,1964,2145314
10/07/2020,1,1891,2027634
10/08/2020,1,1898,1690985
10/09/2020,1,2119,2279453
10/12/2020,1,2304,2294556
10/13/2020,1,1912,1587058
10/14/2020,1,1917,1873774
10/15/2020,1,1956,1657008
10/16/2020,1,1882,1693187
10/19/2020,1,2066,2432819
10/20/2020,1,1878,1749127
10/21/2020,1,1765,1882485
10/22/2020,1,1814,1718029
10/23/2020,1,1850,1827023
10/26/2020,1,2211,3105557
10/27/2020,1,1947,1584815
10/28/2020,1,2493,4054001
10/29/2020,1,2195,2203276
10/30/2020,1,2666,3314097
11/02/2020,1,2554,2493851
11/03/2020,1,2520,2197545
11/04/2020,1,2638,2938357
11/05/2020,1,2666,2153461
11/06/2020,1,2468,2164090
11/09/2020,1,3037,3368511
11/10/2020,1,2535,1877065
11/11/2020,1,2404,2522571
11/12/2020,1,2493,2694020
11/13/2020,1,2447,2528499
11/16/2020,1,2613,2208463
11/17/2020,1,2264,1965750
11/18/2020,1,2344,2077626
11/19/2020,1,2337,2020297
11/20/2020,1,2229,2127906
11/23/2020,1,2165,1813993
11/24/2020,1,2311,2213920
11/25/2020,1,2038,1704645
11/27/2020,1,1889,1169955
11/30/2020,1,2218,2174411
12/01/2020,1,2333,1987432
12/02/2020,1,2027,1624183
12/03/2020,1,2231,1787275
12/04/2020,1,2253,2095571
12/07/2020,1,2190,1519794
12/08/2020,1,2142,1561454
12/09/2020,1,2208,2880670
12/10/2020,1,1918,1940678
12/11/2020,1,2237,2717375
12/14/2020,1,2222,2192879
12/15/2020,1,2187,1811884
12/16/2020,1,2135,1876767
12/17/2020,1,2223,1746206
12/18/2020,1,2333,2304961
12/21/2020,1,2407,2558483
12/22/2020,1,2058,1529040
12/23/2020,1,2053,1581208
12/24/2020,1,1715,1100925
12/28/2020,1,2188,1552186
12/29/2020,1,2181,2229076
12/30/2020,1,2118,1554790
12/31/2020,1,2240,1944050
