Date,Price,P/B,P/S,P/E,P/EBITDA,P/FCF,EV/EBITDA,EV/B,EV/FCF,LTDebt/EV
1/19/2021,25.5,68.4961,2.3221,94.9749,17.8835,236.791,22.6508,82.7182,112.3672,15.8339
1/20/2021,25.56,68.6572,2.3276,95.1984,17.9256,237.3481,23.382,85.3884,115.9945,15.3388
1/21/2021,26,69.8391,2.3677,96.8371,18.2342,241.4339,45.6958,166.8758,226.6898,7.8487
1/22/2021,26.53,71.2628,2.4159,98.8111,18.6059,246.3555,46.5338,169.936,230.8467,7.7074
1/25/2021,26.55,71.3165,2.4178,98.8856,18.6199,246.5412,46.5654,170.0514,231.0036,7.7021
1/26/2021,25.82,69.3556,2.3513,96.1667,18.1079,239.7625,45.4112,165.8365,225.278,7.8979
1/27/2021,24.12,64.7892,2.1965,89.8351,16.9157,223.9764,42.7234,156.021,211.9442,8.3947
1/28/2021,25.35,68.0932,2.3085,94.4162,17.7783,235.3981,44.6681,163.1228,221.5916,8.0293
1/29/2021,25.23,67.7708,2.2975,93.9693,17.6942,234.2838,44.4784,162.43,220.6504,8.0635
2/1/2021,26.39,70.8867,2.4032,98.2897,18.5077,245.0554,46.3124,169.1276,229.7487,7.7442
2/2/2021,27.44,73.7071,2.4988,102.2004,19.2441,254.8056,47.9725,175.1902,237.9842,7.4762
2/3/2021,26.92,72.3104,2.4514,100.2637,18.8794,249.977,47.1504,172.1878,233.9057,7.6066
2/4/2021,27.82,74.7279,2.5334,103.6158,19.5106,258.3343,48.5733,177.3842,240.9647,7.3837
2/5/2021,27.92,74.9965,2.5425,103.9882,19.5807,259.2629,48.7314,177.9616,241.749,7.3598
2/8/2021,28.39,76.259,2.5853,105.7387,19.9103,263.6273,49.4745,180.6753,245.4354,7.2492
2/9/2021,29.49,79.2137,2.6855,109.8357,20.6818,273.8418,51.2137,187.0265,254.0631,7.0031
2/10/2021,29.36,78.8645,2.6736,109.3515,20.5906,272.6346,51.0082,186.2759,253.0435,7.0313
2/11/2021,29.85,80.1807,2.7183,111.1765,20.9342,277.1847,51.7829,189.1051,256.8867,6.9261
2/12/2021,30.39,81.6312,2.7674,113.1877,21.3129,282.1991,52.6366,192.223,261.1222,6.8137
2/16/2021,30.58,82.1416,2.7847,113.8954,21.4462,283.9634,52.937,193.32,262.6124,6.7751
2/17/2021,30.52,81.9804,2.7793,113.6719,21.4041,283.4063,52.8422,192.9736,262.1418,6.7872
2/18/2021,30.55,82.061,2.782,113.7837,21.4251,283.6849,53.0132,193.5981,262.9901,6.7653
2/19/2021,29.19,78.4079,2.6582,108.7183,20.4714,271.056,50.8575,185.7256,252.2959,7.0521
2/22/2021,27.78,74.6204,2.5298,103.4668,19.4825,257.9629,48.6225,177.5636,241.2084,7.3763
2/23/2021,27.96,75.1039,2.5462,104.1372,19.6087,259.6343,48.9078,178.6056,242.6238,7.3332
2/24/2021,28.7,77.0917,2.6135,106.8933,20.1277,266.5059,50.0808,182.8891,248.4428,7.1615
2/25/2021,27.82,74.7279,2.5334,103.6158,19.5106,258.3343,48.6859,177.7952,241.523,7.3667
2/26/2021,27.64,74.2444,2.517,102.9453,19.3843,256.6628,48.4005,176.7532,240.1075,7.4101
3/1/2021,28.28,75.9635,2.5753,105.329,19.8332,262.6058,49.415,180.4579,245.1401,7.258
3/2/2021,28.055,75.3591,2.5548,104.491,19.6754,260.5165,49.0584,179.1555,243.3709,7.3107
3/3/2021,27.37,73.5191,2.4924,101.9397,19.195,254.1556,47.9726,175.1903,237.9844,7.4762
3/4/2021,25.28,67.9051,2.3021,94.1555,17.7292,234.7481,44.6597,163.0921,221.5498,8.0308
3/5/2021,25.22,67.744,2.2966,93.932,17.6871,234.1909,44.5646,162.7448,221.078,8.0479
3/8/2021,24.65,66.2129,2.2447,91.8091,17.2874,228.8979,43.6611,159.4453,216.5959,8.2145
3/9/2021,26.23,70.4569,2.3886,97.6938,18.3955,243.5697,46.1656,168.5913,229.0201,7.7688
3/10/2021,26.73,71.8,2.4341,99.556,18.7461,248.2126,46.9581,171.4856,232.9518,7.6377
3/11/2021,27.85,74.8085,2.5361,103.7275,19.5316,258.6129,48.7334,177.9688,241.7589,7.3595
3/12/2021,27.43,73.6803,2.4979,102.1632,19.237,254.7128,48.0677,175.5376,238.4562,7.4614
3/15/2021,26.43,70.9942,2.4068,98.4387,18.5357,245.4269,46.4826,169.749,230.5928,7.7158
3/16/2021,25.69,69.0064,2.3394,95.6826,18.0168,238.5553,45.3096,165.4654,224.7738,7.9156
3/17/2021,26.165,70.2823,2.3827,97.4517,18.3499,242.9661,46.0625,168.215,228.509,7.7862
3/18/2021,25.025,67.2202,2.2789,93.2058,17.5504,232.3801,44.2555,161.616,219.5446,8.1041
3/19/2021,25.5,68.4961,2.3221,94.9749,17.8835,236.791,45.0084,164.3656,223.2798,7.9686
3/22/2021,25.33,68.0394,2.3067,94.3417,17.7643,235.2124,44.739,163.3815,221.943,8.0165
3/23/2021,25.16,67.5828,2.2912,93.7086,17.6451,233.6337,44.4695,162.3975,220.6062,8.0651
3/24/2021,23.83,64.0103,2.1701,88.755,16.7123,221.2835,42.3613,154.6986,210.1478,8.4665
3/25/2021,24.2,65.0041,2.2038,90.133,16.9718,224.7193,42.9478,156.8404,213.0573,8.3509
3/26/2021,24.16,64.8967,2.2001,89.9841,16.9437,224.3478,42.8844,156.6089,212.7428,8.3632
3/29/2021,23.91,64.2251,2.1773,89.0529,16.7684,222.0263,42.4881,155.1617,210.7769,8.4412
3/30/2021,24.29,65.2459,2.2119,90.4682,17.0349,225.555,43.0905,157.3614,213.765,8.3232
3/31/2021,24.68,22.7395,2.5675,,20.3759,66.5623,40.8552,24.5621,80.2513,8.3106
4/1/2021,24.98,23.0159,2.5987,,20.6236,67.3714,41.3146,24.8383,81.1536,8.2182
4/5/2021,24.79,22.8409,2.5789,,20.4667,66.8589,41.0236,24.6634,80.5822,8.2765
4/6/2021,24.96,22.9975,2.5966,,20.607,67.3174,41.3171,24.8398,81.1586,8.2177
4/7/2021,24.5,22.5737,2.5488,,20.2273,66.0768,40.6122,24.416,79.7739,8.3603
4/8/2021,25.13,23.1541,2.6143,,20.7474,67.7759,41.5776,24.9964,81.6704,8.1662
4/9/2021,25.42,23.4213,2.6445,,20.9868,68.558,42.0221,25.2636,82.5433,8.0798
4/12/2021,25.63,23.6148,2.6663,,21.1602,69.1244,42.3439,25.4571,83.1755,8.0184
4/13/2021,25.74,23.7162,2.6778,,21.251,69.4211,42.5125,25.5584,83.5066,7.9866
4/14/2021,25.9,23.8636,2.6944,,21.3831,69.8526,42.7577,25.7059,83.9883,7.9408
4/15/2021,25.99,23.9465,2.7038,,21.4574,70.0953,42.8956,25.7888,84.2592,7.9153
4/16/2021,25.83,23.7991,2.6871,,21.3253,69.6638,42.6504,25.6414,83.7775,7.9608
4/19/2021,25.48,23.4766,2.6507,,21.0364,68.7199,42.114,25.3189,82.724,8.0622
4/20/2021,24.99,23.0251,2.5998,,20.6318,67.3983,41.3631,24.8674,81.2489,8.2085
4/21/2021,25.65,23.6332,2.6684,,21.1767,69.1784,42.3745,25.4755,83.2357,8.0126
4/22/2021,26.13,24.0755,2.7184,,21.573,70.4729,43.1101,25.9178,84.6806,7.8759
4/23/2021,26.41,24.3335,2.7475,,21.8042,71.2281,43.5392,26.1757,85.5235,7.7983
4/26/2021,26.98,24.8587,2.8068,,22.2748,72.7654,44.4128,26.7009,87.2394,7.6449
4/27/2021,26.87,24.7573,2.7953,,22.1839,72.4687,44.2442,26.5996,86.9082,7.674
4/28/2021,27.29,25.1443,2.839,,22.5307,73.6015,44.8879,26.9865,88.1726,7.564
4/29/2021,27.24,25.0982,2.8338,,22.4894,73.4666,44.8112,26.9405,88.0221,7.5769
4/30/2021,27.28,25.1351,2.838,,22.5224,73.5745,44.8725,26.9773,88.1425,7.5666
5/3/2021,27.17,25.0337,2.8265,,22.4316,73.2778,44.704,26.876,87.8113,7.5951
5/4/2021,23.85,21.9748,2.4812,,19.6906,64.3237,39.6575,23.8421,77.8987,8.5616
5/5/2021,24.25,22.3433,2.5228,,20.0209,65.4025,40.2712,24.211,79.1042,8.4311
5/6/2021,24.5,22.5737,2.5488,,20.2273,66.0768,40.6548,24.4416,79.8576,8.3516
5/7/2021,25.05,23.0804,2.606,,20.6813,67.5602,41.4986,24.9489,81.5151,8.1817
5/10/2021,24.45,22.5276,2.5436,,20.186,65.9419,40.5781,24.3955,79.7069,8.3673
5/11/2021,24.35,22.4354,2.5332,,20.1034,65.6722,40.4246,24.3032,79.4055,8.3991
5/12/2021,24.03,22.1406,2.4999,,19.8392,64.8092,39.9337,24.0081,78.4412,8.5024
5/13/2021,24.08,22.1867,2.5051,,19.8805,64.9441,40.0104,24.0542,78.5918,8.4861
5/14/2021,24.82,22.8685,2.5821,,20.4915,66.9398,41.1457,24.7368,80.822,8.2519
5/17/2021,24.09,22.1959,2.5061,,19.8888,64.971,40.0257,24.0634,78.622,8.4828
5/18/2021,24.46,22.5368,2.5446,,20.1942,65.9689,40.5934,24.4047,79.737,8.3642
5/19/2021,24.09,22.1959,2.5061,,19.8888,64.971,40.0257,24.0634,78.622,8.4828
5/20/2021,24.9,22.9422,2.5904,,20.5575,67.1556,41.2685,24.8106,81.0631,8.2274
5/21/2021,25.24,23.2555,2.6258,,20.8382,68.0726,41.7901,25.1242,82.0877,8.1247
5/24/2021,25.29,23.3015,2.631,,20.8795,68.2074,41.8668,25.1703,82.2384,8.1098
5/25/2021,25.41,23.4121,2.6434,,20.9786,68.5311,42.0509,25.281,82.6001,8.0743
5/26/2021,23.24,21.4127,2.4177,,19.187,62.6786,40.7451,24.4959,80.035,8.333
5/27/2021,23,21.1916,2.3927,,18.9889,62.0313,40.356,24.262,79.2706,8.4134
5/28/2021,23.15,21.3298,2.4083,,19.1127,62.4358,40.5992,24.4082,79.7484,8.363
6/1/2021,22.99,21.1824,2.3917,,18.9806,62.0043,40.3398,24.2522,79.2388,8.4168
6/2/2021,22.1,20.3624,2.2991,,18.2458,59.604,38.8968,23.3847,76.4044,8.729
6/3/2021,21.55,19.8556,2.2419,,17.7917,58.1206,38.0051,22.8486,74.6528,8.9338
6/4/2021,21.55,19.8556,2.2419,,17.7917,58.1206,38.0051,22.8486,74.6528,8.9338
6/7/2021,21.7,19.9938,2.2575,,17.9156,58.5252,38.2483,22.9948,75.1305,8.877
6/8/2021,22.4,20.6388,2.3303,,18.4935,60.4131,39.3832,23.6771,77.3598,8.6212
6/9/2021,22.26,20.5098,2.3157,,18.3779,60.0355,39.1562,23.5407,76.9139,8.6712
6/10/2021,22.07,20.3347,2.296,,18.2211,59.5231,38.8481,23.3555,76.3088,8.7399
6/11/2021,22.06,20.3255,2.2949,,18.2128,59.4961,38.8319,23.3457,76.277,8.7436
6/14/2021,22.09,20.3531,2.2981,,18.2376,59.577,38.8806,23.375,76.3725,8.7327
6/15/2021,22.38,20.6203,2.3282,,18.477,60.3591,39.3507,23.6576,77.2961,8.6283
6/16/2021,22.33,20.5743,2.323,,18.4357,60.2243,39.2697,23.6089,77.1369,8.6461
6/17/2021,22.06,20.3255,2.2949,,18.2128,59.4961,38.8319,23.3457,76.277,8.7436
6/18/2021,21.5,19.8095,2.2367,,17.7505,57.9858,37.924,22.7999,74.4936,8.9529
6/21/2021,22.27,20.519,2.3168,,18.3862,60.0625,39.1724,23.5504,76.9458,8.6676
6/22/2021,22.47,20.7033,2.3376,,18.5513,60.6019,39.4967,23.7454,77.5827,8.5964
6/23/2021,22.5,20.7309,2.3407,,18.5761,60.6828,39.5453,23.7746,77.6783,8.5859
6/24/2021,22.51,20.7401,2.3418,,18.5843,60.7097,39.5615,23.7843,77.7101,8.5823
6/25/2021,22.65,20.8691,2.3563,,18.6999,61.0873,39.7885,23.9208,78.156,8.5334
6/28/2021,22.55,20.777,2.3459,,18.6173,60.8176,39.6264,23.8233,77.8375,8.5683
6/29/2021,22.12,20.3808,2.3012,,18.2623,59.6579,38.9292,23.4042,76.4681,8.7217
6/30/2021,22.24,19.2516,2.7139,,22.6742,54.0138,38.4075,20.4856,49.4633,8.5778
7/1/2021,22.46,19.4421,2.7407,,22.8985,54.5481,38.7615,20.6744,49.9192,8.4995
7/2/2021,22.38,19.3728,2.731,,22.8169,54.3538,38.6327,20.6057,49.7534,8.5278
7/6/2021,22.55,19.52,2.7517,,22.9903,54.7667,38.9063,20.7516,50.1057,8.4679
7/7/2021,22.48,19.4594,2.7432,,22.9189,54.5967,38.7936,20.6915,49.9606,8.4924
7/8/2021,22.3,19.3036,2.7212,,22.7354,54.1595,38.504,20.5371,49.5876,8.5563
7/9/2021,22.28,19.2863,2.7187,,22.715,54.1109,38.4718,20.5199,49.5462,8.5635
7/12/2021,22.07,19.1045,2.6931,,22.5009,53.6009,38.1339,20.3397,49.111,8.6394
7/13/2021,21.2,18.3514,2.587,,21.6139,51.4879,36.7341,19.593,47.3082,8.9686
7/14/2021,20.58,17.8147,2.5113,,20.9818,49.9822,35.7364,19.0609,46.0234,9.219
7/15/2021,20.26,17.5377,2.4723,,20.6555,49.205,35.2215,18.7863,45.3603,9.3537
7/16/2021,20.26,17.5377,2.4723,,20.6555,49.205,35.2215,18.7863,45.3603,9.3537
7/19/2021,19.88,17.2088,2.4259,,20.2681,48.2821,34.6101,18.4602,44.5728,9.519
7/20/2021,20.5,17.7454,2.5015,,20.9002,49.7879,35.6077,18.9923,45.8576,9.2523
7/21/2021,20.45,17.7022,2.4954,,20.8493,49.6664,35.5273,18.9493,45.754,9.2732
7/22/2021,20.62,17.8493,2.5162,,21.0226,50.0793,35.8008,19.0952,46.1063,9.2024
7/23/2021,20.82,18.0224,2.5406,,21.2265,50.5651,36.1226,19.2669,46.5207,9.1204
7/26/2021,20.86,18.0571,2.5455,,21.2673,50.6622,36.187,19.3012,46.6036,9.1042
7/27/2021,20.71,17.9272,2.5272,,21.1143,50.2979,35.9456,19.1725,46.2928,9.1653
7/28/2021,20.97,18.1523,2.5589,,21.3794,50.9294,36.364,19.3956,46.8316,9.0599
7/29/2021,21.19,18.3427,2.5857,,21.6037,51.4637,36.718,19.5844,47.2874,8.9725
7/30/2021,21.41,18.5332,2.6126,,21.828,51.998,37.072,19.7732,47.7433,8.8868
8/2/2021,21.24,18.386,2.5918,,21.6547,51.5851,36.7984,19.6273,47.3911,8.9529
8/3/2021,21.51,18.6197,2.6248,,21.93,52.2408,37.5379,20.0217,48.3434,8.7766
8/4/2021,21.21,18.36,2.5882,,21.6241,51.5122,37.0509,19.762,47.7162,8.8919
8/5/2021,20.65,17.8753,2.5198,,21.0532,50.1522,36.1419,19.2772,46.5455,9.1155
8/6/2021,20.8,18.0051,2.5381,,21.2061,50.5165,36.3854,19.407,46.8591,9.0545
8/9/2021,20.7,17.9186,2.5259,,21.1041,50.2736,36.223,19.3205,46.6501,9.0951
8/10/2021,19.76,17.1049,2.4112,,20.1458,47.9907,34.6972,18.5066,44.685,9.4951
8/11/2021,20.07,17.3732,2.4491,,20.4618,48.7435,35.2004,18.775,45.3331,9.3593
8/12/2021,20.3,17.5723,2.4771,,20.6963,49.3021,35.5737,18.9741,45.8139,9.2611
8/13/2021,20.2,17.4858,2.4649,,20.5944,49.0593,35.4114,18.8876,45.6048,9.3036
8/16/2021,19.95,17.2693,2.4344,,20.3395,48.4521,35.0056,18.6711,45.0822,9.4114
8/17/2021,19.7,17.0529,2.4039,,20.0846,47.8449,34.5998,18.4547,44.5596,9.5218
8/18/2021,19.71,17.0616,2.4051,,20.0948,47.8692,34.616,18.4633,44.5805,9.5173
8/19/2021,19.14,16.5682,2.3356,,19.5137,46.4849,33.6908,17.9698,43.3889,9.7787
8/20/2021,19.74,17.0876,2.4088,,20.1254,47.9421,34.6647,18.4893,44.6432,9.504
8/23/2021,19.74,17.0876,2.4088,,20.1254,47.9421,34.6647,18.4893,44.6432,9.504
8/24/2021,19.54,16.9144,2.3844,,19.9215,47.4563,34.3401,18.3161,44.2251,9.5938
8/25/2021,19.45,16.8365,2.3734,,19.8297,47.2378,34.194,18.2382,44.037,9.6348
8/26/2021,18.85,16.3172,2.3002,,19.218,45.7806,33.2201,17.7187,42.7827,9.9173
8/27/2021,19.48,16.8625,2.3771,,19.8603,47.3106,34.2427,18.2642,44.0997,9.6211
8/30/2021,19.47,16.8538,2.3759,,19.8501,47.2863,34.2265,18.2555,44.0788,9.6257
8/31/2021,19.72,17.0702,2.4064,,20.105,47.8935,34.6323,18.472,44.6014,9.5129
9/1/2021,19.72,17.0702,2.4064,,20.105,47.8935,34.6323,18.472,44.6014,9.5129
9/2/2021,19.57,16.9404,2.3881,,19.9521,47.5292,34.3888,18.3421,44.2878,9.5802
9/3/2021,19.84,17.1741,2.421,,20.2273,48.1849,34.8271,18.5759,44.8522,9.4597
9/7/2021,20.02,17.3299,2.443,,20.4109,48.6221,35.1192,18.7317,45.2285,9.381
9/8/2021,19.38,16.7759,2.3649,,19.7584,47.0678,34.0804,18.1776,43.8906,9.6669
9/9/2021,19.91,17.2347,2.4295,,20.2987,48.355,34.9407,18.6365,44.9986,9.4289
9/10/2021,20.15,17.4425,2.4588,,20.5434,48.9378,35.3303,18.8443,45.5003,9.3249
9/13/2021,20.39,17.6502,2.4881,,20.7881,49.5207,35.7198,19.0521,46.002,9.2232
9/14/2021,20.24,17.5204,2.4698,,20.6352,49.1564,35.4764,18.9222,45.6884,9.2865
9/15/2021,20.66,17.8839,2.5211,,21.0634,50.1765,36.1581,19.2858,46.5664,9.1115
9/16/2021,21.03,18.2042,2.5662,,21.4406,51.0751,36.7587,19.6062,47.3399,8.9626
9/17/2021,21.62,18.7149,2.6382,,22.0421,52.508,37.7164,20.117,48.5733,8.735
9/20/2021,21.29,18.4293,2.5979,,21.7057,51.7065,37.1807,19.8313,47.8834,8.8608
9/21/2021,21.34,18.4726,2.604,,21.7566,51.828,37.2619,19.8746,47.988,8.8415
9/22/2021,21.6,18.6976,2.6358,,22.0217,52.4594,37.6839,20.0997,48.5315,8.7425
9/23/2021,21.63,18.7236,2.6394,,22.0523,52.5323,37.7326,20.1256,48.5942,8.7312
9/24/2021,21.33,18.4639,2.6028,,21.7464,51.8037,37.2457,19.8659,47.9671,8.8454
9/27/2021,21.65,18.7409,2.6419,,22.0727,52.5809,37.7651,20.143,48.636,8.7237
9/28/2021,21.3,18.4379,2.5992,,21.7159,51.7308,37.197,19.8399,47.9043,8.857
9/29/2021,21.54,18.6457,2.6284,,21.9605,52.3137,37.5865,20.0477,48.4061,8.7652
9/30/2021,22.01,153.4574,3.1858,,24.2233,29.9983,36.4589,179.5462,33.4235,11.7983
10/1/2021,22.57,157.3619,3.2669,,24.8396,30.7616,37.2556,183.47,34.1539,11.546
10/4/2021,22.41,156.2463,3.2437,,24.6635,30.5435,37.028,182.3489,33.9452,11.617
10/5/2021,22.7,158.2682,3.2857,,24.9827,30.9387,37.4406,184.3809,34.3235,11.4889
10/6/2021,22.46,156.5949,3.251,,24.7186,30.6116,37.0991,182.6992,34.0104,11.5947
10/7/2021,23.26,162.1726,3.3667,,25.599,31.702,38.2374,188.3047,35.0539,11.2495
10/8/2021,23.4,163.1488,3.387,,25.7531,31.8928,38.4366,189.2856,35.2365,11.1912
10/11/2021,23.15,161.4057,3.3508,,25.478,31.5521,38.0809,187.5339,34.9104,11.2958
10/12/2021,23.03,160.569,3.3335,,25.3459,31.3885,37.9101,186.6931,34.7539,11.3467
10/13/2021,22.79,158.8957,3.2987,,25.0818,31.0614,37.5687,185.0115,34.4409,11.4498
10/14/2021,22.71,158.338,3.2871,,24.9937,30.9524,37.4548,184.4509,34.3365,11.4846
10/15/2021,22.51,156.9435,3.2582,,24.7736,30.6798,37.1703,183.0496,34.0756,11.5725
10/18/2021,22,153.3877,3.1844,,24.2123,29.9847,36.4446,179.4761,33.4104,11.8029
10/19/2021,22.34,155.7583,3.2336,,24.5865,30.4481,36.9284,181.8584,33.8539,11.6483
10/20/2021,22.8,158.9655,3.3002,,25.0928,31.075,37.5829,185.0816,34.4539,11.4455
10/21/2021,22.76,158.6866,3.2944,,25.0487,31.0205,37.526,184.8013,34.4017,11.4628
10/22/2021,22.15,154.4335,3.2061,,24.3774,30.1891,36.6581,180.5271,33.6061,11.7342
10/25/2021,21.94,152.9694,3.1757,,24.1463,29.9029,36.3593,179.0557,33.3322,11.8306
10/26/2021,21.74,151.575,3.1467,,23.9262,29.6303,36.0747,177.6543,33.0713,11.924
10/27/2021,21.2,147.81,3.0686,,23.3319,28.8943,35.3064,173.8707,32.3669,12.1834
10/28/2021,21.47,149.6925,3.1077,,23.629,29.2623,35.6906,175.7625,32.7191,12.0523
10/29/2021,21.7,151.2961,3.1409,,23.8822,29.5758,36.0178,177.3741,33.0191,11.9428
11/1/2021,21.77,151.7841,3.1511,,23.9592,29.6712,36.1174,177.8646,33.1104,11.9099
11/2/2021,24.1,168.0293,3.4883,,26.5235,32.8469,39.2768,193.4237,36.0068,10.9518
11/3/2021,25.6,178.4875,3.7054,,28.1743,34.8913,41.4014,203.8861,37.9545,10.3898
11/4/2021,25.52,177.9298,3.6939,,28.0863,34.7822,41.2881,203.3281,37.8506,10.4183
11/5/2021,26.24,182.9497,3.7981,,28.8787,35.7636,42.3078,208.3501,38.7855,10.1672
11/8/2021,25.65,178.8361,3.7127,,28.2294,34.9594,41.4722,204.2349,38.0194,10.3721
11/9/2021,25.6,178.4875,3.7054,,28.1743,34.8913,41.4014,203.8861,37.9545,10.3898
11/10/2021,25.3,176.3959,3.662,,27.8442,34.4824,40.9765,201.7937,37.565,10.4976
11/11/2021,25.5,177.7903,3.691,,28.0643,34.755,41.2597,203.1886,37.8246,10.4255
11/12/2021,25.26,176.117,3.6562,,27.8001,34.4279,40.9198,201.5147,37.513,10.5121
11/15/2021,25.8,179.882,3.7344,,28.3944,35.1639,41.6846,205.2811,38.2142,10.3192
11/16/2021,25.81,179.9517,3.7358,,28.4055,35.1775,41.6988,205.3509,38.2272,10.3157
11/17/2021,25.59,178.4178,3.704,,28.1633,34.8776,41.3872,203.8164,37.9415,10.3934
11/18/2021,25.29,176.3262,3.6606,,27.8332,34.4688,40.9623,201.7239,37.552,10.5012
11/19/2021,25.2,175.6987,3.6475,,27.7341,34.3461,40.8348,201.0962,37.4351,10.534
11/22/2021,25.33,176.605,3.6664,,27.8772,34.5233,41.019,202.0029,37.6039,10.4867
11/23/2021,25.34,176.6748,3.6678,,27.8882,34.5369,41.0331,202.0727,37.6169,10.4831
11/24/2021,25.17,175.4895,3.6432,,27.7011,34.3052,40.7923,200.8869,37.3962,10.5449
11/26/2021,24,167.3321,3.4739,,26.4134,32.7106,39.1352,192.7262,35.877,10.9915
11/29/2021,24,167.3321,3.4739,,26.4134,32.7106,39.1352,192.7262,35.877,10.9915
11/30/2021,23.82,166.0771,3.4478,,26.2153,32.4652,38.8803,191.4707,35.6433,11.0635
12/1/2021,23.97,167.1229,3.4695,,26.3804,32.6697,39.0927,192.5169,35.838,11.0034
12/2/2021,24.18,168.587,3.4999,,26.6115,32.9559,39.3902,193.9817,36.1107,10.9203
12/3/2021,24.06,167.7504,3.4825,,26.4795,32.7923,39.2202,193.1447,35.9549,10.9676
12/6/2021,24.3,169.4237,3.5173,,26.7436,33.1194,39.5601,194.8187,36.2665,10.8734
12/7/2021,24.96,174.0253,3.6128,,27.47,34.019,40.4949,199.4222,37.1235,10.6224
12/8/2021,25.25,176.0473,3.6548,,27.7891,34.4142,40.9056,201.4449,37.5,10.5157
12/9/2021,24.61,171.5851,3.5622,,27.0848,33.542,39.9992,196.9809,36.669,10.754
12/10/2021,24.05,167.6807,3.4811,,26.4685,32.7787,39.206,193.0749,35.9419,10.9716
12/13/2021,23.85,166.2862,3.4521,,26.2484,32.5061,38.9228,191.6799,35.6822,11.0515
12/14/2021,23.94,166.9137,3.4652,,26.3474,32.6288,39.0502,192.3077,35.7991,11.0154
12/15/2021,24.04,167.6109,3.4796,,26.4575,32.7651,39.1919,193.0052,35.9289,10.9756
12/16/2021,23.2,161.7543,3.3581,,25.533,31.6202,38.0021,187.1462,34.8383,11.3192
12/17/2021,24.23,168.9357,3.5071,,26.6666,33.024,39.461,194.3304,36.1756,10.9007
12/20/2021,23.66,164.9615,3.4246,,26.0392,32.2472,38.6537,190.3547,35.4355,11.1284
12/21/2021,24.24,169.0054,3.5086,,26.6776,33.0377,39.4751,194.4002,36.1886,10.8968
12/22/2021,24.18,168.587,3.4999,,26.6115,32.9559,39.3902,193.9817,36.1107,10.9203
12/23/2021,24.29,169.354,3.5158,,26.7326,33.1058,39.546,194.7489,36.2535,10.8773
12/27/2021,24.88,173.4676,3.6012,,27.3819,33.91,40.3816,198.8642,37.0196,10.6522
12/28/2021,25.26,176.117,3.6562,,27.8001,34.4279,40.9198,201.5147,37.513,10.5121
12/29/2021,25.37,176.8839,3.6722,,27.9212,34.5778,41.0756,202.2819,37.6558,10.4722
12/30/2021,25.2,175.6987,3.6475,,27.7341,34.3461,40.8348,201.0962,37.4351,10.534
12/31/2021,25.49,20.4557,4.5954,,28.6011,31.9931,32.8911,22.4555,33.0027,10.3823
1/3/2022,25.7,20.6242,4.6333,,28.8368,32.2567,33.1374,22.6237,33.2498,10.3052
1/4/2022,25.12,20.1588,4.5287,,28.186,31.5287,32.4572,22.1593,32.5673,10.5212
1/5/2022,23.86,19.1476,4.3016,,26.7722,29.9473,30.9795,21.1504,31.0845,11.023
1/6/2022,23.25,18.6581,4.1916,,26.0877,29.1816,30.264,20.662,30.3667,11.2836
1/7/2022,23.35,18.7383,4.2096,,26.1999,29.3071,30.3813,20.742,30.4844,11.24
1/10/2022,23,18.4575,4.1465,,25.8072,28.8678,29.9708,20.4618,30.0725,11.394
1/11/2022,23.02,18.4735,4.1501,,25.8297,28.893,29.9943,20.4778,30.096,11.3851
1/12/2022,22.38,17.9599,4.0348,,25.1115,28.0897,29.2437,19.9653,29.3429,11.6773
1/13/2022,21.01,16.8605,3.7878,,23.5743,26.3702,27.6369,18.8684,27.7307,12.3562
1/14/2022,20.12,16.1463,3.6273,,22.5757,25.2531,26.5931,18.1557,26.6833,12.8412
1/18/2022,20.7,16.6117,3.7319,,23.2265,25.9811,27.2734,18.6202,27.3659,12.5209
1/19/2022,20.8,16.692,3.7499,,23.3387,26.1066,27.3907,18.7002,27.4835,12.4673
1/20/2022,21.95,17.6148,3.9572,,24.6291,27.55,28.7394,19.621,28.8369,11.8822
1/21/2022,21.54,17.2858,3.8833,,24.169,27.0354,28.2585,19.2927,28.3544,12.0844
1/24/2022,22.36,17.9439,4.0312,,25.0891,28.0646,29.2202,19.9493,29.3193,11.6867
1/25/2022,21.81,17.5025,3.932,,24.472,27.3743,28.5752,19.5089,28.6721,11.9505
1/26/2022,21.81,17.5025,3.932,,24.472,27.3743,28.5752,19.5089,28.6721,11.9505
1/27/2022,21.73,17.4383,3.9176,,24.3822,27.2738,28.4814,19.4449,28.578,11.9898
1/28/2022,22.32,17.9118,4.0239,,25.0442,28.0144,29.1733,19.9173,29.2723,11.7055
1/31/2022,23.78,19.0834,4.2872,,26.6824,29.8468,30.8856,21.0863,30.9904,11.0565
2/1/2022,23.5,18.8587,4.2367,,26.3682,29.4954,30.5572,20.8621,30.6609,11.1753
2/2/2022,23.25,18.6581,4.1916,,26.0877,29.1816,30.264,20.662,30.3667,11.2836
2/3/2022,23.36,18.7464,4.2114,,26.2112,29.3197,30.3931,20.75,30.4961,11.2357
2/4/2022,23.29,18.6902,4.1988,,26.1326,29.2318,30.311,20.694,30.4137,11.2661
2/7/2022,23.95,19.2198,4.3178,,26.8732,30.0602,31.085,21.2224,31.1904,10.9856
2/8/2022,24.45,19.6211,4.408,,27.4342,30.6878,31.6714,21.6228,31.7788,10.7822
