date,_TYPE_,_FREQ_,total_volume
08/03/2020,1,1896,1324582
08/04/2020,1,1664,1011364
08/05/2020,1,1912,1212336
08/06/2020,1,1879,1208882
08/07/2020,1,1874,1746045
08/10/2020,1,1947,1456607
08/11/2020,1,1963,1802370
08/12/2020,1,1838,1701223
08/13/2020,1,1724,1548250
08/14/2020,1,1777,1641459
08/17/2020,1,1745,1052364
08/18/2020,1,1691,1125167
08/19/2020,1,1828,1644705
08/20/2020,1,1699,1230272
08/21/2020,1,1813,1390522
08/24/2020,1,1862,1338116
08/25/2020,1,1676,1172864
08/26/2020,1,1966,1952602
08/27/2020,1,1954,1961308
08/28/2020,1,1916,2062421
08/31/2020,1,1982,1464388
09/01/2020,1,1819,1104372
09/02/2020,1,2178,2170597
09/03/2020,1,2423,2944501
09/04/2020,1,2395,2752788
09/08/2020,1,2223,2130923
09/09/2020,1,1967,1756923
09/10/2020,1,1861,1934772
09/11/2020,1,1934,1937232
09/14/2020,1,1845,1414390
09/15/2020,1,1840,1129718
09/16/2020,1,1725,1625292
09/17/2020,1,2147,2519319
09/18/2020,1,2095,2135375
09/21/2020,1,2151,2155271
09/22/2020,1,1712,1297523
09/23/2020,1,1900,1720106
09/24/2020,1,1813,1705724
09/25/2020,1,1856,1756854
09/28/2020,1,1843,1579128
09/29/2020,1,1613,1105460
09/30/2020,1,1820,1877099
10/01/2020,1,1751,1364694
10/02/2020,1,1776,1786330
10/05/2020,1,1812,1315284
10/06/2020,1,1781,1446616
10/07/2020,1,1632,1513307
10/08/2020,1,1681,1101168
10/09/2020,1,1861,1871438
10/12/2020,1,2133,2114029
10/13/2020,1,1793,1135547
10/14/2020,1,1754,1403849
10/15/2020,1,1736,1504361
10/16/2020,1,1727,1691565
10/19/2020,1,1853,1509844
10/20/2020,1,1651,1636354
10/21/2020,1,1636,1529755
10/22/2020,1,1641,1237431
10/23/2020,1,1633,1267819
10/26/2020,1,2060,2143609
10/27/2020,1,1731,1202034
10/28/2020,1,2297,2521673
10/29/2020,1,2023,1631658
10/30/2020,1,2337,2214106
11/02/2020,1,2253,1618246
11/03/2020,1,2223,1403666
11/04/2020,1,2230,1992896
11/05/2020,1,2151,1544874
11/06/2020,1,1941,1418939
11/09/2020,1,2457,2504710
11/10/2020,1,2055,1444944
11/11/2020,1,1962,1235884
11/12/2020,1,1935,1297074
11/13/2020,1,1959,1639571
11/16/2020,1,2130,1851271
11/17/2020,1,1867,1315573
11/18/2020,1,1933,1678114
11/19/2020,1,1783,1544283
11/20/2020,1,1858,1659715
11/23/2020,1,1819,1587212
11/24/2020,1,1968,1500508
11/25/2020,1,1776,1165349
11/27/2020,1,1601,658430
11/30/2020,1,1905,1379771
12/01/2020,1,2021,1602752
12/02/2020,1,1735,1333030
12/03/2020,1,1860,1348345
12/04/2020,1,1981,1490372
12/07/2020,1,1958,1272266
12/08/2020,1,1799,1064346
12/09/2020,1,1969,2153240
12/10/2020,1,1794,1434602
12/11/2020,1,1878,1915410
12/14/2020,1,1924,1907267
12/15/2020,1,1842,1163404
12/16/2020,1,1870,1384600
12/17/2020,1,2249,2953511
12/18/2020,1,2008,1771202
12/21/2020,1,1955,1915330
12/22/2020,1,1585,918975
12/23/2020,1,1603,1111330
12/24/2020,1,1338,792059
12/28/2020,1,1772,1101283
12/29/2020,1,1695,1180690
12/30/2020,1,1636,1126975
12/31/2020,1,1663,1267563
