Date,Price,P/B,P/S,P/FCF,P/E,P/EBITDA,EV/FCF,EV/B,LTDebt/EV,EV/EBITDA
12/28/2012,11,,3.4514,75.3918,,,60.9772,,0,
12/31/2012,11.58,,,,,,,,0,
1/2/2013,11.7,,,,,,,,0,
1/3/2013,11.83,,,,,,,,0,
1/4/2013,11.82,,,,,,,,0,
1/7/2013,11.79,,,,,,,,0,
1/8/2013,11.74,,,,,,,,0,
1/9/2013,11.85,,,,,,,,0,
1/10/2013,11.74,,,,,,,,0,
1/11/2013,11.73,,,,,,,,0,
1/14/2013,11.79,,,,,,,,0,
1/15/2013,12.47,,,,,,,,0,
1/16/2013,12.64,,,,,,,,0,
1/17/2013,12.67,,,,,,,,0,
1/18/2013,12.52,,,,,,,,0,
1/22/2013,12.35,,,,,,,,0,
1/23/2013,12.99,,,,,,,,0,
1/24/2013,13.16,,,,,,,,0,
1/25/2013,13.4,,,,,,,,0,
1/28/2013,13.25,,,,,,,,0,
1/29/2013,13.25,,,,,,,,0,
1/30/2013,12.93,,,,,,,,0,
1/31/2013,12.91,,,,,,,,0,
2/1/2013,12.9,,,,,,,,0,
2/4/2013,12.73,,,,,,,,0,
2/5/2013,12.92,,,,,,,,0,
2/6/2013,12.99,,,,,,,,0,
2/7/2013,12.98,,,,,,,,0,
2/8/2013,12.95,,,,,,,,0,
2/11/2013,13,,,,,,,,0,
2/12/2013,12.82,,,,,,,,0,
2/13/2013,12.93,,,,,,,,0,
2/14/2013,12.95,,,,,,,,0,
2/15/2013,13.02,,,,,,,,0,
2/19/2013,12.58,,,,,,,,0,
2/20/2013,12.21,,,,,,,,0,
2/21/2013,12.27,,,,,,,,0,
2/22/2013,12.24,,,,,,,,0,
2/25/2013,12,,,,,,,,0,
2/26/2013,12.11,,,,,,,,0,
2/27/2013,9.57,,,,,,,,0,
2/28/2013,9.58,,,,,,,,0,
3/1/2013,9.44,,,,,,,,0,
3/4/2013,9.4,,,,,,,,0,
3/5/2013,9.4,,,,,,,,0,
3/6/2013,9.43,,,,,,,,0,
3/7/2013,9.62,,,,,,,,0,
3/8/2013,9.51,,,,,,,,0,
3/11/2013,10.18,,,,,,,,0,
3/12/2013,10.85,,,,,,,,0,
3/13/2013,10.76,,,,,,,,0,
3/14/2013,10.7,,,,,,,,0,
3/15/2013,10.85,,,,,,,,0,
3/18/2013,10.73,,,,,,,,0,
3/19/2013,10.29,,,,,,,,0,
3/20/2013,10.19,,,,,,,,0,
3/21/2013,10.24,,,,,,,,0,
3/22/2013,9.96,,,,,,,,0,
3/25/2013,10.12,,,,,,,,0,
3/26/2013,10.27,,,,,,,,0,
3/27/2013,10.41,,,,,,,,0,
3/28/2013,10.16,,,,,,,,0,
4/1/2013,10.25,,,,,,,,0,
4/2/2013,10,,,,,,,,0,
4/3/2013,9.56,,,,,,,,0,
4/4/2013,9.61,,,,,,,,0,
4/5/2013,9.6,,,,,,,,0,
4/8/2013,9.61,,,,,,,,0,
4/9/2013,9.59,,,,,,,,0,
4/10/2013,9.72,,,,,,,,0,
4/11/2013,9.79,,,,,,,,0,
4/12/2013,9.57,,,,,,,,0,
4/15/2013,9.19,,,,,,,,0,
4/16/2013,9.54,,,,,,,,0,
4/17/2013,9.35,,,,,,,,0,
4/18/2013,9.26,,,,,,,,0,
4/19/2013,9.16,,,,,,,,0,
4/22/2013,9.08,,,,,,,,0,
4/23/2013,9.27,,,,,,,,0,
4/24/2013,9.69,,,,,,,,0,
4/25/2013,10.01,,,,,,,,0,
4/26/2013,10.05,,,,,,,,0,
4/29/2013,10.52,,,,,,,,0,
4/30/2013,10.54,,,,,,,,0,
5/1/2013,10.14,,,,,,,,0,
5/2/2013,10.39,,,,,,,,0,
5/3/2013,10.33,,,,,,,,0,
5/6/2013,10.49,,,,,,,,0,
5/7/2013,10.38,,,,,,,,0,
5/8/2013,10.73,,,,,,,,0,
5/9/2013,10.6,,,,,,,,0,
5/10/2013,10.71,,,,,,,,0,
5/13/2013,10.89,,,,,,,,0,
5/14/2013,11,,,,,,,,0,
5/15/2013,10.85,,,,,,,,0,
5/16/2013,10.87,,,,,,,,0,
5/17/2013,11.08,,,,,,,,0,
5/20/2013,11.09,,,,,,,,0,
5/21/2013,11.05,,,,,,,,0,
5/22/2013,10.93,,,,,,,,0,
5/23/2013,11.11,,,,,,,,0,
5/24/2013,11.09,,,,,,,,0,
5/28/2013,11.25,,,,,,,,0,
5/29/2013,11.27,,,,,,,,0,
5/30/2013,11.48,,,,,,,,0,
5/31/2013,11.38,,,,,,,,0,
6/3/2013,11.47,,,,,,,,0,
6/4/2013,11.4,,,,,,,,0,
6/5/2013,11.23,,,,,,,,0,
6/6/2013,11.25,,,,,,,,0,
6/7/2013,11.24,,,,,,,,0,
6/10/2013,11.22,,,,,,,,0,
6/11/2013,11.2,,,,,,,,0,
6/12/2013,11.19,,,,,,,,0,
6/13/2013,11.2,,,,,,,,0,
6/14/2013,11.14,,,,,,,,0,
6/17/2013,11.16,,,,,,,,0,
6/18/2013,11.14,,,,,,,,0,
6/19/2013,11.1,,,,,,,,0,
6/20/2013,10.73,,,,,,,,0,
6/21/2013,10.82,,,,,,,,0,
6/24/2013,10.6,,,,,,,,0,
6/25/2013,10.85,,,,,,,,0,
6/26/2013,10.76,,,,,,,,0,
6/27/2013,10.8,,,,,,,,0,
6/28/2013,10.81,,,,179.4429,,,,0,
7/1/2013,11.05,,,,183.4268,,,,0,
7/2/2013,10.85,,,,180.1069,,,,0,
7/3/2013,10.82,,,,179.6089,,,,0,
7/5/2013,10.91,,,,181.1029,,,,0,
7/8/2013,10.9,,,,180.9369,,,,0,
7/9/2013,10.8,,,,179.2769,,,,0,
7/10/2013,10.9,,,,180.9369,,,,0,
7/11/2013,10.87,,,,180.4389,,,,0,
7/12/2013,10.85,,,,180.1069,,,,0,
7/15/2013,10.94,,,,181.6009,,,,0,
7/16/2013,10.92,,,,181.2689,,,,0,
7/17/2013,10.8,,,,179.2769,,,,0,
7/18/2013,10.9,,,,180.9369,,,,0,
7/19/2013,10.72,,,,177.9489,,,,0,
7/22/2013,10.78,,,,178.9449,,,,0,
7/23/2013,10.74,,,,178.2809,,,,0,
7/24/2013,10.54,,,,174.961,,,,0,
7/25/2013,10.56,,,,175.293,,,,0,
7/26/2013,10.4,,,,172.637,,,,0,
7/29/2013,10.25,,,,170.1471,,,,0,
7/30/2013,10.16,,,,168.6531,,,,0,
7/31/2013,9.98,,,,165.6652,,,,0,
8/1/2013,10.03,,,,166.4951,,,,0,
8/2/2013,9.98,,,,165.6652,,,,0,
8/5/2013,9.93,,,,164.8352,,,,0,
8/6/2013,9.9,,,,164.3372,,,,0,
8/7/2013,9.77,,,,162.1792,,,,0,
8/8/2013,9.68,,,,160.6852,,,,0,
8/9/2013,9.78,,,,162.3452,,,,0,
8/12/2013,9.84,,,,163.3412,,,,0,
8/13/2013,9.73,,,,161.5152,,,,0,
8/14/2013,9.68,,,,160.6852,,,,0,
8/15/2013,9.59,,,,159.1913,,,,0,
8/16/2013,9.5,,,,157.6973,,,,0,
8/19/2013,9.35,,,,155.2073,,,,0,
8/20/2013,9.62,,,,159.6893,,,,0,
8/21/2013,9.57,,,,158.8593,,,,0,
8/22/2013,10.02,,,,166.3291,,,,0,
8/23/2013,9.99,,,,165.8311,,,,0,
8/26/2013,9.94,,,,165.0012,,,,0,
8/27/2013,9.54,,,,158.3613,,,,0,
8/28/2013,9.68,,,,160.6852,,,,0,
8/29/2013,9.79,,,,162.5112,,,,0,
8/30/2013,9.38,,,,155.7053,,,,0,
9/3/2013,9.12,,,,151.3894,,,,0,
9/4/2013,9.3,,,,154.3773,,,,0,
9/5/2013,9.24,,,,153.3814,,,,0,
9/6/2013,9.3,,,,154.3773,,,,0,
9/9/2013,9.32,,,,154.7093,,,,0,
9/10/2013,9.21,,,,152.8834,,,,0,
9/11/2013,9.21,,,,152.8834,,,,0,
9/12/2013,9.12,,,,151.3894,,,,0,
9/13/2013,9.13,,,,151.5554,,,,0,
9/16/2013,9.23,,,,153.2154,,,,0,
9/17/2013,9.33,,,,154.8753,,,,0,
9/18/2013,9.93,,,,164.8352,,,,0,
9/19/2013,9.95,,,,165.1672,,,,0,
9/20/2013,9.59,,,,159.1913,,,,0,
9/23/2013,9.39,,,,155.8713,,,,0,
9/24/2013,9.35,,,,155.2073,,,,0,
9/25/2013,9.24,,,,153.3814,,,,0,
9/26/2013,9.19,,,,152.5514,,,,0,
9/27/2013,9.06,,,,150.3934,,,,0,
9/30/2013,9.12,,,,,,,,0,
10/1/2013,9.07,,,,,,,,0,
10/2/2013,9.04,,,,,,,,0,
10/3/2013,8.96,,,,,,,,0,
10/4/2013,8.8,,,,,,,,0,
10/7/2013,8.64,,,,,,,,0,
10/8/2013,8.55,,,,,,,,0,
10/9/2013,8.54,,,,,,,,0,
10/10/2013,8.9,,,,,,,,0,
10/11/2013,8.95,,,,,,,,0,
10/14/2013,8.96,,,,,,,,0,
10/15/2013,8.7,,,,,,,,0,
10/16/2013,8.72,,,,,,,,0,
10/17/2013,8.75,,,,,,,,0,
10/18/2013,8.65,,,,,,,,0,
10/21/2013,8.5,,,,,,,,0,
10/22/2013,8.48,,,,,,,,0,
10/23/2013,8.5,,,,,,,,0,
10/24/2013,8.5,,,,,,,,0,
10/25/2013,8.47,,,,,,,,0,
10/28/2013,8.34,,,,,,,,0,
10/29/2013,8.36,,,,,,,,0,
10/30/2013,8.24,,,,,,,,0,
10/31/2013,8.26,,,,,,,,0,
11/1/2013,8.21,,,,,,,,0,
11/4/2013,8.2,,,,,,,,0,
11/5/2013,8.35,,,,,,,,0,
11/6/2013,8.55,,,,,,,,0,
11/7/2013,8.69,,,,,,,,0,
11/8/2013,9,,,,,,,,0,
11/11/2013,8.95,,,,,,,,0,
11/12/2013,9.34,,,,,,,,0,
11/13/2013,9.27,,,,,,,,0,
11/14/2013,8.84,,,,,,,,0,
11/15/2013,8.66,,,,,,,,0,
11/18/2013,8.56,,,,,,,,0,
11/19/2013,8.47,,,,,,,,0,
11/20/2013,8.44,,,,,,,,0,
11/21/2013,8.48,,,,,,,,0,
11/22/2013,8.2,,,,,,,,0,
11/25/2013,8.18,,,,,,,,0,
11/26/2013,8.08,,,,,,,,0,
11/27/2013,8.3,,,,,,,,0,
11/29/2013,8.48,,,,,,,,0,
12/2/2013,8.28,,,,,,,,0,
12/3/2013,8.14,,,,,,,,0,
12/4/2013,8.14,,,,,,,,0,
12/5/2013,8.13,,,,,,,,0,
12/6/2013,8.17,,,,,,,,0,
12/9/2013,8.15,,,,,,,,0,
12/10/2013,8.06,,,,,,,,0,
12/11/2013,8.09,,,,,,,,0,
12/12/2013,8.11,,,,,,,,0,
12/13/2013,8.5,,,,,,,,0,
12/16/2013,8.54,,,,,,,,0,
12/17/2013,8.71,,,,,,,,0,
12/18/2013,8.85,,,,,,,,0,
12/19/2013,8.91,,,,,,,,0,
12/20/2013,9.25,,,,,,,,0,
12/23/2013,9.11,,,,,,,,0,
12/24/2013,9.31,,,,,,,,0,
12/26/2013,8.92,,,,,,,,0,
12/27/2013,9.07,,,,,,,,0,
12/30/2013,9,,,,,,,,0,
12/31/2013,9.16,,1.7364,16.6805,6.6887,4.1551,12.5999,,0,3.1389
1/2/2014,9.14,,1.7326,16.644,6.6741,4.146,12.5629,,0,3.1297
1/3/2014,9.09,,1.7231,16.553,6.6376,4.1234,12.4703,,0,3.1066
1/6/2014,9.19,,1.7421,16.7351,6.7106,4.1687,12.6554,,0,3.1527
1/7/2014,9.45,,1.7913,17.2086,6.9004,4.2867,13.1367,,0,3.2726
1/8/2014,9.44,,1.7895,17.1903,6.8931,4.2821,13.1182,,0,3.268
1/9/2014,9.47,,1.7951,17.245,6.915,4.2957,13.1737,,0,3.2819
1/10/2014,9.49,,1.7989,17.2814,6.9296,4.3048,13.2107,,0,3.2911
1/13/2014,9.21,,1.7459,16.7715,6.7252,4.1778,12.6924,,0,3.162
1/14/2014,9.48,,1.797,17.2632,6.9223,4.3003,13.1922,,0,3.2865
1/15/2014,9.51,,1.8027,17.3178,6.9442,4.3139,13.2478,,0,3.3003
1/16/2014,9.58,,1.816,17.4453,6.9954,4.3456,13.3773,,0,3.3326
1/17/2014,9.6,,1.8198,17.4817,7.01,4.3547,13.4144,,0,3.3418
1/21/2014,9.73,,1.8444,17.7184,7.1049,4.4137,13.655,,0,3.4018
1/22/2014,9.61,,1.8217,17.4999,7.0173,4.3592,13.4329,,0,3.3464
1/23/2014,9.73,,1.8444,17.7184,7.1049,4.4137,13.655,,0,3.4018
1/24/2014,9.4,,1.7819,17.1175,6.8639,4.264,13.0441,,0,3.2496
1/27/2014,9.24,,1.7515,16.8261,6.7471,4.1914,12.748,,0,3.1758
1/28/2014,9.23,,1.7496,16.8079,6.7398,4.1869,12.7295,,0,3.1712
1/29/2014,9.08,,1.7212,16.5348,6.6302,4.1188,12.4518,,0,3.102
1/30/2014,9.3,,1.7629,16.9354,6.7909,4.2186,12.859,,0,3.2035
1/31/2014,9.21,,1.7459,16.7715,6.7252,4.1778,12.6924,,0,3.162
2/3/2014,8.86,,1.6795,16.1342,6.4696,4.019,12.0446,,0,3.0006
2/4/2014,8.83,,1.6738,16.0795,6.4477,4.0054,11.989,,0,2.9867
2/5/2014,8.53,,1.617,15.5332,6.2286,3.8693,11.4337,,0,2.8484
2/6/2014,8.39,,1.5904,15.2783,6.1264,3.8058,11.1745,,0,2.7838
2/7/2014,8.45,,1.6018,15.3875,6.1702,3.833,11.2856,,0,2.8115
2/10/2014,8.46,,1.6037,15.4058,6.1775,3.8376,11.3041,,0,2.8161
2/11/2014,8.5,,1.6113,15.4786,6.2067,3.8557,11.3782,,0,2.8345
2/12/2014,8.44,,1.5999,15.3693,6.1629,3.8285,11.2671,,0,2.8069
2/13/2014,8.71,,1.6511,15.861,6.3601,3.951,11.7669,,0,2.9314
2/14/2014,8.69,,1.6473,15.8246,6.3455,3.9419,11.7299,,0,2.9222
2/18/2014,8.47,,1.6056,15.424,6.1848,3.8421,11.3226,,0,2.8207
2/19/2014,8.48,,1.6075,15.4422,6.1921,3.8467,11.3411,,0,2.8253
2/20/2014,8.5,,1.6113,15.4786,6.2067,3.8557,11.3782,,0,2.8345
2/21/2014,8.46,,1.6037,15.4058,6.1775,3.8376,11.3041,,0,2.8161
2/24/2014,8.44,,1.5999,15.3693,6.1629,3.8285,11.2671,,0,2.8069
2/25/2014,8.3,,1.5734,15.1144,6.0607,3.765,11.008,,0,2.7423
2/26/2014,8.41,,1.5942,15.3147,6.141,3.8149,11.2116,,0,2.793
2/27/2014,8.45,,1.6018,15.3875,6.1702,3.833,11.2856,,0,2.8115
2/28/2014,8.28,,1.5696,15.078,6.0461,3.7559,10.9709,,0,2.7331
3/3/2014,8.33,,1.579,15.169,6.0826,3.7786,11.0635,,0,2.7562
3/4/2014,8.61,,1.6321,15.6789,6.2871,3.9056,11.5818,,0,2.8853
3/5/2014,8.33,,1.579,15.169,6.0826,3.7786,11.0635,,0,2.7562
3/6/2014,8.29,,1.5715,15.0962,6.0534,3.7605,10.9894,,0,2.7377
3/7/2014,8.23,,1.5601,14.9869,6.0096,3.7333,10.8784,,0,2.71
3/10/2014,8.47,,1.6056,15.424,6.1848,3.8421,11.3226,,0,2.8207
3/11/2014,8.68,,1.6454,15.8064,6.3382,3.9374,11.7114,,0,2.9176
3/12/2014,8.53,,1.617,15.5332,6.2286,3.8693,11.4337,,0,2.8484
3/13/2014,8.44,,1.5999,15.3693,6.1629,3.8285,11.2671,,0,2.8069
3/14/2014,8.02,,1.5203,14.6045,5.8562,3.638,10.4896,,0,2.6132
3/17/2014,8.22,,1.5582,14.9687,6.0023,3.7287,10.8599,,0,2.7054
3/18/2014,8.3,,1.5734,15.1144,6.0607,3.765,11.008,,0,2.7423
3/19/2014,8.32,,1.5771,15.1508,6.0753,3.7741,11.045,,0,2.7515
3/20/2014,8.2,,1.5544,14.9323,5.9877,3.7196,10.8228,,0,2.6962
3/21/2014,8.15,,1.5449,14.8412,5.9512,3.697,10.7303,,0,2.6731
3/24/2014,8,,1.5165,14.5681,5.8416,3.6289,10.4526,,0,2.604
3/25/2014,7.99,,1.5146,14.5499,5.8343,3.6244,10.4341,,0,2.5994
3/26/2014,7.95,,1.507,14.477,5.8051,3.6062,10.3601,,0,2.5809
3/27/2014,7.9,,1.4975,14.386,5.7686,3.5836,10.2675,,0,2.5579
3/28/2014,7.9,,1.4975,14.386,5.7686,3.5836,10.2675,,0,2.5579
3/31/2014,8,,1.5636,30.4475,5.766,4.544,22.6968,,0,3.3874
4/1/2014,8.38,,1.6378,31.8937,6.0399,4.7599,24.1674,,0,3.6069
4/2/2014,8.54,,1.6691,32.5027,6.1552,4.8507,24.7866,,0,3.6993
4/3/2014,8.75,,1.7102,33.3019,6.3065,4.97,25.5993,,0,3.8206
4/4/2014,8.87,,1.7336,33.7586,6.393,5.0382,26.0637,,0,3.8899
4/7/2014,9.08,,1.7747,34.5579,6.5444,5.1575,26.8763,,0,4.0112
4/8/2014,9,,1.759,34.2534,6.4867,5.112,26.5667,,0,3.9649
4/9/2014,9.4,,1.8372,35.7758,6.775,5.3392,28.1147,,0,4.196
4/10/2014,9.45,,1.847,35.9661,6.8111,5.3676,28.3082,,0,4.2249
4/11/2014,9.3,,1.8177,35.3952,6.7029,5.2824,27.7277,,0,4.1382
4/14/2014,9.3,,1.8177,35.3952,6.7029,5.2824,27.7277,,0,4.1382
4/15/2014,9.2,,1.7981,35.0146,6.6309,5.2256,27.3407,,0,4.0805
4/16/2014,9.12,,1.7825,34.7101,6.5732,5.1802,27.0311,,0,4.0343
4/17/2014,9.35,,1.8274,35.5855,6.739,5.3108,27.9212,,0,4.1671
4/21/2014,9.22,,1.802,35.0907,6.6453,5.237,27.4181,,0,4.092
4/22/2014,9.27,,1.8118,35.281,6.6813,5.2654,27.6116,,0,4.1209
4/23/2014,9.3,,1.8177,35.3952,6.7029,5.2824,27.7277,,0,4.1382
4/24/2014,8.95,,1.7492,34.0631,6.4507,5.0836,26.3732,,0,3.9361
4/25/2014,8.5,,1.6613,32.3504,6.1263,4.828,24.6318,,0,3.6762
4/28/2014,8.4,,1.6417,31.9699,6.0543,4.7712,24.2448,,0,3.6184
4/29/2014,8.05,,1.5733,30.6378,5.802,4.5724,22.8903,,0,3.4163
4/30/2014,8.05,,1.5733,30.6378,5.802,4.5724,22.8903,,0,3.4163
5/1/2014,7.9,,1.544,30.0669,5.6939,4.4872,22.3098,,0,3.3296
5/2/2014,7.7,,1.5049,29.3057,5.5497,4.3736,21.5358,,0,3.2141
5/5/2014,7.5,,1.4658,28.5445,5.4056,4.26,20.7618,,0,3.0986
5/6/2014,7.5,,1.4658,28.5445,5.4056,4.26,20.7618,,0,3.0986
5/7/2014,7.5,,1.4658,28.5445,5.4056,4.26,20.7618,,0,3.0986
5/8/2014,7.3,,1.4268,27.7833,5.2614,4.1464,19.9879,,0,2.9831
5/9/2014,7.37,,1.4404,28.0497,5.3119,4.1862,20.2588,,0,3.0235
5/12/2014,7.45,,1.4561,28.3542,5.3696,4.2316,20.5684,,0,3.0697
5/13/2014,7.4,,1.4463,28.1639,5.3335,4.2032,20.3749,,0,3.0408
5/14/2014,7.25,,1.417,27.593,5.2254,4.118,19.7944,,0,2.9542
5/15/2014,7.15,,1.3974,27.2124,5.1533,4.0612,19.4074,,0,2.8964
5/16/2014,7.15,,1.3974,27.2124,5.1533,4.0612,19.4074,,0,2.8964
5/19/2014,7.5,,1.4658,28.5445,5.4056,4.26,20.7618,,0,3.0986
5/20/2014,7.15,,1.3974,27.2124,5.1533,4.0612,19.4074,,0,2.8964
5/21/2014,7.15,,1.3974,27.2124,5.1533,4.0612,19.4074,,0,2.8964
5/22/2014,7.18,,1.4033,27.3266,5.175,4.0783,19.5235,,0,2.9138
5/23/2014,7.5,,1.4658,28.5445,5.4056,4.26,20.7618,,0,3.0986
5/27/2014,7.5,,1.4658,28.5445,5.4056,4.26,20.7618,,0,3.0986
5/28/2014,7.4,,1.4463,28.1639,5.3335,4.2032,20.3749,,0,3.0408
5/29/2014,7.35,,1.4365,27.9736,5.2975,4.1748,20.1814,,0,3.012
5/30/2014,7.49,,1.4639,28.5065,5.3984,4.2543,20.7231,,0,3.0928
6/2/2014,7.37,,1.4404,28.0497,5.3119,4.1862,20.2588,,0,3.0235
6/3/2014,7.38,,1.4424,28.0878,5.3191,4.1919,20.2975,,0,3.0293
6/4/2014,7.4,,1.4463,28.1639,5.3335,4.2032,20.3749,,0,3.0408
6/5/2014,7.38,,1.4424,28.0878,5.3191,4.1919,20.2975,,0,3.0293
6/6/2014,7.38,,1.4424,28.0878,5.3191,4.1919,20.2975,,0,3.0293
6/9/2014,7.4,,1.4463,28.1639,5.3335,4.2032,20.3749,,0,3.0408
6/10/2014,7.35,,1.4365,27.9736,5.2975,4.1748,20.1814,,0,3.012
6/11/2014,7.48,,1.4619,28.4684,5.3912,4.2487,20.6844,,0,3.087
6/12/2014,7.45,,1.4561,28.3542,5.3696,4.2316,20.5684,,0,3.0697
6/13/2014,7.4,,1.4463,28.1639,5.3335,4.2032,20.3749,,0,3.0408
6/16/2014,7.38,,1.4424,28.0878,5.3191,4.1919,20.2975,,0,3.0293
6/17/2014,7.41,,1.4483,28.202,5.3407,4.2089,20.4136,,0,3.0466
6/18/2014,7.36,,1.4385,28.0117,5.3047,4.1805,20.2201,,0,3.0177
6/19/2014,7.38,,1.4424,28.0878,5.3191,4.1919,20.2975,,0,3.0293
6/20/2014,7.4,,1.4463,28.1639,5.3335,4.2032,20.3749,,0,3.0408
6/23/2014,7.48,,1.4619,28.4684,5.3912,4.2487,20.6844,,0,3.087
6/24/2014,8,,1.5636,30.4475,5.766,4.544,22.6968,,0,3.3874
6/25/2014,8.45,,1.6515,32.1601,6.0903,4.7996,24.4383,,0,3.6473
6/26/2014,8.3,,1.6222,31.5893,5.9822,4.7144,23.8578,,0,3.5606
6/27/2014,8.2,,1.6027,31.2087,5.9101,4.6576,23.4708,,0,3.5029
6/30/2014,7.8,,4.2875,,,,,,0,
7/1/2014,8,,4.3974,,,,,,0,
7/2/2014,8,,4.3974,,,,,,0,
7/3/2014,8,,4.3974,,,,,,0,
7/7/2014,7.9,,4.3425,,,,,,0,
7/8/2014,7.93,,4.3589,,,,,,0,
7/9/2014,7.78,,4.2765,,,,,,0,
7/10/2014,8.15,,4.4799,,,,,,0,
7/11/2014,8.75,,4.8097,,,,,,0,
7/14/2014,9.27,,5.0955,,,,,,0,
7/15/2014,9.09,,4.9966,,,,,,0,
7/16/2014,8.8,,4.8372,,,,,,0,
7/17/2014,8.7,,4.7822,,,,,,0,
7/18/2014,8.6,,4.7272,,,,,,0,
7/21/2014,8.98,,4.9361,,,,,,0,
7/22/2014,9.15,,5.0296,,,,,,0,
7/23/2014,9.11,,5.0076,,,,,,0,
7/24/2014,9,,4.9471,,,,,,0,
7/25/2014,8.92,,4.9031,,,,,,0,
7/28/2014,8.75,,4.8097,,,,,,0,
7/29/2014,8.6,,4.7272,,,,,,0,
7/30/2014,8.51,,4.6778,,,,,,0,
7/31/2014,8.42,,4.6283,,,,,,0,
8/1/2014,8.35,,4.5898,,,,,,0,
8/4/2014,8.35,,4.5898,,,,,,0,
8/5/2014,8.44,,4.6393,,,,,,0,
8/6/2014,8.25,,4.5348,,,,,,0,
8/7/2014,8.23,,4.5238,,,,,,0,
8/8/2014,8.23,,4.5238,,,,,,0,
8/11/2014,8.25,,4.5348,,,,,,0,
8/12/2014,8.15,,4.4799,,,,,,0,
8/13/2014,8.2,,4.5074,,,,,,0,
8/14/2014,8.25,,4.5348,,,,,,0,
8/15/2014,8.24,,4.5293,,,,,,0,
8/18/2014,8.24,,4.5293,,,,,,0,
8/19/2014,8.2,,4.5074,,,,,,0,
8/20/2014,8.21,,4.5129,,,,,,0,
8/21/2014,8.21,,4.5129,,,,,,0,
8/22/2014,8.2,,4.5074,,,,,,0,
8/25/2014,8.12,,4.4634,,,,,,0,
8/26/2014,8.18,,4.4964,,,,,,0,
8/27/2014,8.11,,4.4579,,,,,,0,
8/28/2014,8,,4.3974,,,,,,0,
8/29/2014,8.1,,4.4524,,,,,,0,
9/2/2014,8.06,,4.4304,,,,,,0,
9/3/2014,8.1,,4.4524,,,,,,0,
9/4/2014,7.89,,4.337,,,,,,0,
9/5/2014,7.83,,4.304,,,,,,0,
9/8/2014,7.85,,4.315,,,,,,0,
9/9/2014,8,,4.3974,,,,,,0,
9/10/2014,8.1,,4.4524,,,,,,0,
9/11/2014,8.24,,4.5293,,,,,,0,
9/12/2014,8.2,,4.5074,,,,,,0,
9/15/2014,8.05,,4.4249,,,,,,0,
9/16/2014,8,,4.3974,,,,,,0,
9/17/2014,8,,4.3974,,,,,,0,
9/18/2014,7.98,,4.3864,,,,,,0,
9/19/2014,8,,4.3974,,,,,,0,
9/22/2014,8,,4.3974,,,,,,0,
9/23/2014,8.04,,4.4194,,,,,,0,
9/24/2014,7.95,,4.3699,,,,,,0,
9/25/2014,7.95,,4.3699,,,,,,0,
9/26/2014,7.95,,4.3699,,,,,,0,
9/29/2014,7.8,,4.2875,,,,,,0,
9/30/2014,7.76,,3.0135,,,,,,0,
10/1/2014,7.9,,3.0679,,,,,,0,
10/2/2014,7.72,,2.998,,,,,,0,
10/3/2014,7.74,,3.0058,,,,,,0,
10/6/2014,7.55,,2.932,,,,,,0,
10/7/2014,7.55,,2.932,,,,,,0,
10/8/2014,7.4,,2.8737,,,,,,0,
10/9/2014,7.45,,2.8932,,,,,,0,
10/10/2014,7.05,,2.7378,,,,,,0,
10/13/2014,7.05,,2.7378,,,,,,0,
10/14/2014,7.15,,2.7767,,,,,,0,
10/15/2014,7.15,,2.7767,,,,,,0,
10/16/2014,7.15,,2.7767,,,,,,0,
10/17/2014,7.5,,2.9126,,,,,,0,
10/20/2014,7.5,,2.9126,,,,,,0,
10/21/2014,7.46,,2.897,,,,,,0,
10/22/2014,7.45,,2.8932,,,,,,0,
10/23/2014,7.37,,2.8621,,,,,,0,
10/24/2014,7.35,,2.8543,,,,,,0,
10/27/2014,7.35,,2.8543,,,,,,0,
10/28/2014,7.2,,2.7961,,,,,,0,
10/29/2014,7.24,,2.8116,,,,,,0,
10/30/2014,7.25,,2.8155,,,,,,0,
10/31/2014,7.2,,2.7961,,,,,,0,
11/3/2014,7.19,,2.7922,,,,,,0,
11/4/2014,7.05,,2.7378,,,,,,0,
11/5/2014,7.06,,2.7417,,,,,,0,
11/6/2014,7.07,,2.7456,,,,,,0,
11/7/2014,7.2,,2.7961,,,,,,0,
11/10/2014,7.22,,2.8038,,,,,,0,
11/11/2014,7.15,,2.7767,,,,,,0,
11/12/2014,7.21,,2.8,,,,,,0,
11/13/2014,7.75,,3.0097,,,,,,0,
11/14/2014,7.71,,2.9941,,,,,,0,
11/17/2014,7.8,,3.0291,,,,,,0,
11/18/2014,7.85,,3.0485,,,,,,0,
11/19/2014,7.9,,3.0679,,,,,,0,
11/20/2014,7.95,,3.0873,,,,,,0,
11/21/2014,8,,3.1067,,,,,,0,
11/24/2014,8.0611,,3.1305,,,,,,0,
11/25/2014,8.15,,3.165,,,,,,0,
11/26/2014,8.15,,3.165,,,,,,0,
11/28/2014,8.5,,3.3009,,,,,,0,
12/1/2014,8.25,,3.2038,,,,,,0,
12/2/2014,8.3,,3.2232,,,,,,0,
12/3/2014,8.15,,3.165,,,,,,0,
12/4/2014,8.31,,3.2271,,,,,,0,
12/5/2014,8.75,,3.398,,,,,,0,
12/8/2014,8.65,,3.3592,,,,,,0,
12/9/2014,8.62,,3.3475,,,,,,0,
12/10/2014,8.65,,3.3592,,,,,,0,
12/11/2014,8.65,,3.3592,,,,,,0,
